start,stop,center,length,max_score
9764.0,9764.0,9764.0,1.0,0.5478287
9902.0,9911.0,9907.0,10.0,0.99931526
10121.0,10121.0,10121.0,1.0,0.69563264
10184.0,10184.0,10184.0,1.0,0.568221
10400.0,10400.0,10400.0,1.0,0.6535662
10460.0,10460.0,10460.0,1.0,0.50756705
10514.0,10517.0,10516.0,4.0,0.6231541
10586.0,10586.0,10586.0,1.0,0.59823656
16160.0,16169.0,16165.0,10.0,0.99976057
16232.0,16232.0,16232.0,1.0,0.76786685
16238.0,16238.0,16238.0,1.0,0.936301
16589.0,16592.0,16591.0,4.0,0.8614148
16787.0,16787.0,16787.0,1.0,0.74513656
16880.0,16880.0,16880.0,1.0,0.59890985
17045.0,17045.0,17045.0,1.0,0.6941466
17117.0,17120.0,17119.0,4.0,0.94290096
20687.0,20687.0,20687.0,1.0,0.6052448
20771.0,20786.0,20779.0,16.0,0.98903406
20996.0,20996.0,20996.0,1.0,0.5184237
21125.0,21125.0,21125.0,1.0,0.9518853
21269.0,21269.0,21269.0,1.0,0.6904803
50330.0,50333.0,50332.0,4.0,0.8454468
50606.0,50606.0,50606.0,1.0,0.522939
50615.0,50615.0,50615.0,1.0,0.6690363
50789.0,50792.0,50791.0,4.0,0.82314813
51206.0,51206.0,51206.0,1.0,0.72782993
51281.0,51281.0,51281.0,1.0,0.59962237
51533.0,51533.0,51533.0,1.0,0.5051205
51734.0,51734.0,51734.0,1.0,0.6743508
52109.0,52109.0,52109.0,1.0,0.76592875
52634.0,52634.0,52634.0,1.0,0.5125147
53270.0,53270.0,53270.0,1.0,0.59277475
54686.0,54686.0,54686.0,1.0,0.6604252
54728.0,54731.0,54730.0,4.0,0.8809944
54761.0,54761.0,54761.0,1.0,0.5087132
54863.0,54863.0,54863.0,1.0,0.70121694
56189.0,56195.0,56192.0,7.0,0.7700348
56267.0,56267.0,56267.0,1.0,0.8230769
56441.0,56441.0,56441.0,1.0,0.7414847
56447.0,56447.0,56447.0,1.0,0.71729076
56495.0,56498.0,56497.0,4.0,0.70155334
57092.0,57092.0,57092.0,1.0,0.7330832
57098.0,57098.0,57098.0,1.0,0.561518
59621.0,59630.0,59626.0,10.0,0.9940054
59690.0,59690.0,59690.0,1.0,0.69452524
59699.0,59699.0,59699.0,1.0,0.55600166
59705.0,59705.0,59705.0,1.0,0.5337415
60260.0,60260.0,60260.0,1.0,0.6395979
60311.0,60314.0,60313.0,4.0,0.8994249
60833.0,60833.0,60833.0,1.0,0.51658744
61496.0,61496.0,61496.0,1.0,0.52145445
61622.0,61625.0,61624.0,4.0,0.6685924
62348.0,62348.0,62348.0,1.0,0.5725869
62972.0,62975.0,62974.0,4.0,0.8490568
63182.0,63188.0,63185.0,7.0,0.8848268
63266.0,63266.0,63266.0,1.0,0.95366806
63314.0,63314.0,63314.0,1.0,0.55446607
63440.0,63446.0,63443.0,7.0,0.93280697
63497.0,63497.0,63497.0,1.0,0.5422445
67199.0,67205.0,67202.0,7.0,0.6511119
67355.0,67361.0,67358.0,7.0,0.8306603
78728.0,78728.0,78728.0,1.0,0.65037555
78833.0,78833.0,78833.0,1.0,0.6843869
78977.0,78980.0,78979.0,4.0,0.90353084
79316.0,79316.0,79316.0,1.0,0.9455394
79337.0,79337.0,79337.0,1.0,0.636527
79661.0,79661.0,79661.0,1.0,0.56537354
83423.0,83426.0,83425.0,4.0,0.72936183
83528.0,83528.0,83528.0,1.0,0.544299
83582.0,83591.0,83587.0,10.0,0.9999502
83720.0,83720.0,83720.0,1.0,0.83012366
83795.0,83798.0,83797.0,4.0,0.9832948
111347.0,111359.0,111353.0,13.0,0.94327164
111482.0,111482.0,111482.0,1.0,0.5993844
111698.0,111698.0,111698.0,1.0,0.8969095
112091.0,112094.0,112093.0,4.0,0.60943985
112211.0,112211.0,112211.0,1.0,0.5088272
112277.0,112277.0,112277.0,1.0,0.5099525
112487.0,112490.0,112489.0,4.0,0.7548853
112538.0,112547.0,112543.0,10.0,0.9600054
112589.0,112592.0,112591.0,4.0,0.9885279
112895.0,112895.0,112895.0,1.0,0.83919495
113303.0,113303.0,113303.0,1.0,0.8034411
113351.0,113363.0,113357.0,13.0,0.98503554
113435.0,113435.0,113435.0,1.0,0.58607775
117629.0,117635.0,117632.0,7.0,0.9944154
118118.0,118118.0,118118.0,1.0,0.7499667
118295.0,118295.0,118295.0,1.0,0.7098918
118757.0,118760.0,118759.0,4.0,0.91879594
118823.0,118823.0,118823.0,1.0,0.6135549
120083.0,120083.0,120083.0,1.0,0.8535954
120155.0,120158.0,120157.0,4.0,0.69313824
120191.0,120191.0,120191.0,1.0,0.91280466
120248.0,120248.0,120248.0,1.0,0.6480163
120368.0,120368.0,120368.0,1.0,0.97640705
120824.0,120827.0,120826.0,4.0,0.89528203
120950.0,120950.0,120950.0,1.0,0.5200916
