start,stop,center,length,max_score
9902.0,9911.0,9907.0,10.0,0.99581903
10124.0,10124.0,10124.0,1.0,0.641252
10409.0,10409.0,10409.0,1.0,0.6171088
10517.0,10517.0,10517.0,1.0,0.74333537
10586.0,10586.0,10586.0,1.0,0.81168526
10637.0,10637.0,10637.0,1.0,0.5159324
16160.0,16169.0,16165.0,10.0,0.9960299
16229.0,16232.0,16231.0,4.0,0.8701595
16448.0,16448.0,16448.0,1.0,0.8922777
16589.0,16595.0,16592.0,7.0,0.8545175
16790.0,16796.0,16793.0,7.0,0.9216214
17117.0,17117.0,17117.0,1.0,0.52757215
20771.0,20780.0,20776.0,10.0,0.98411405
20786.0,20789.0,20788.0,4.0,0.9813297
20897.0,20897.0,20897.0,1.0,0.6580516
20999.0,20999.0,20999.0,1.0,0.5399318
21122.0,21128.0,21125.0,7.0,0.8292334
21179.0,21182.0,21181.0,4.0,0.5790863
50330.0,50336.0,50333.0,7.0,0.9314416
50489.0,50492.0,50491.0,4.0,0.6924104
50780.0,50780.0,50780.0,1.0,0.7608959
50786.0,50786.0,50786.0,1.0,0.572885
51107.0,51107.0,51107.0,1.0,0.69319075
51203.0,51206.0,51205.0,4.0,0.8609274
51281.0,51281.0,51281.0,1.0,0.5278815
51530.0,51539.0,51535.0,10.0,0.8163412
51857.0,51857.0,51857.0,1.0,0.8111862
53327.0,53327.0,53327.0,1.0,0.6945868
53372.0,53372.0,53372.0,1.0,0.51125777
53846.0,53846.0,53846.0,1.0,0.63350064
54413.0,54413.0,54413.0,1.0,0.62626237
56189.0,56195.0,56192.0,7.0,0.9146101
56264.0,56267.0,56266.0,4.0,0.96538335
56444.0,56447.0,56446.0,4.0,0.9532921
56498.0,56498.0,56498.0,1.0,0.6352985
57281.0,57281.0,57281.0,1.0,0.52472544
59543.0,59543.0,59543.0,1.0,0.77524066
59621.0,59630.0,59626.0,10.0,0.9814022
59657.0,59657.0,59657.0,1.0,0.5649159
60308.0,60311.0,60310.0,4.0,0.9079262
60830.0,60830.0,60830.0,1.0,0.5956323
61496.0,61496.0,61496.0,1.0,0.55404246
62063.0,62063.0,62063.0,1.0,0.7289817
62591.0,62594.0,62593.0,4.0,0.78707933
63308.0,63311.0,63310.0,4.0,0.8632101
63443.0,63443.0,63443.0,1.0,0.96063393
63494.0,63497.0,63496.0,4.0,0.9033668
67202.0,67202.0,67202.0,1.0,0.5088509
67358.0,67358.0,67358.0,1.0,0.5361172
78830.0,78830.0,78830.0,1.0,0.9393334
79247.0,79247.0,79247.0,1.0,0.6983352
79415.0,79415.0,79415.0,1.0,0.6532757
83423.0,83426.0,83425.0,4.0,0.8743578
83528.0,83528.0,83528.0,1.0,0.7243787
83582.0,83588.0,83585.0,7.0,0.9981256
