start,stop,center,length,max_score
9902.0,9911.0,9907.0,10.0,0.98679775
10187.0,10187.0,10187.0,1.0,0.88914603
10415.0,10415.0,10415.0,1.0,0.56723213
10514.0,10514.0,10514.0,1.0,0.6912099
10544.0,10544.0,10544.0,1.0,0.9681855
10634.0,10640.0,10637.0,7.0,0.8027101
16160.0,16166.0,16163.0,7.0,0.977607
16238.0,16238.0,16238.0,1.0,0.50061095
16532.0,16532.0,16532.0,1.0,0.7931126
16589.0,16589.0,16589.0,1.0,0.849957
16847.0,16847.0,16847.0,1.0,0.6230488
20771.0,20780.0,20776.0,10.0,0.9693541
20810.0,20810.0,20810.0,1.0,0.54634005
21128.0,21131.0,21130.0,4.0,0.9217418
21182.0,21182.0,21182.0,1.0,0.68079925
21272.0,21272.0,21272.0,1.0,0.7582986
50204.0,50204.0,50204.0,1.0,0.96475405
50726.0,50726.0,50726.0,1.0,0.74325126
51104.0,51104.0,51104.0,1.0,0.5343717
52013.0,52013.0,52013.0,1.0,0.6567444
52457.0,52457.0,52457.0,1.0,0.81743324
52490.0,52490.0,52490.0,1.0,0.7557032
52787.0,52787.0,52787.0,1.0,0.53665674
52985.0,52985.0,52985.0,1.0,0.9458427
53216.0,53216.0,53216.0,1.0,0.57856214
53372.0,53372.0,53372.0,1.0,0.9648223
53378.0,53378.0,53378.0,1.0,0.59519297
53600.0,53600.0,53600.0,1.0,0.6592899
54722.0,54722.0,54722.0,1.0,0.6413017
54728.0,54728.0,54728.0,1.0,0.9736447
59621.0,59621.0,59621.0,1.0,0.82215077
59627.0,59630.0,59629.0,4.0,0.9758012
60032.0,60032.0,60032.0,1.0,0.73611826
60830.0,60830.0,60830.0,1.0,0.6484362
61859.0,61859.0,61859.0,1.0,0.5401713
62345.0,62345.0,62345.0,1.0,0.74418885
63311.0,63314.0,63313.0,4.0,0.8472805
63503.0,63503.0,63503.0,1.0,0.81398535
67358.0,67358.0,67358.0,1.0,0.6398148
78830.0,78830.0,78830.0,1.0,0.9366737
83582.0,83591.0,83587.0,10.0,0.98776037
83801.0,83801.0,83801.0,1.0,0.604742
111350.0,111350.0,111350.0,1.0,0.9649693
111806.0,111806.0,111806.0,1.0,0.52745044
111815.0,111815.0,111815.0,1.0,0.61028343
111950.0,111950.0,111950.0,1.0,0.61767143
112043.0,112043.0,112043.0,1.0,0.55379206
112544.0,112544.0,112544.0,1.0,0.71486527
112592.0,112592.0,112592.0,1.0,0.8353497
113129.0,113129.0,113129.0,1.0,0.6622186
113351.0,113357.0,113354.0,7.0,0.9258792
113438.0,113438.0,113438.0,1.0,0.7065258
117629.0,117632.0,117631.0,4.0,0.9009053
117728.0,117728.0,117728.0,1.0,0.7474456
118823.0,118823.0,118823.0,1.0,0.67473936
120152.0,120158.0,120155.0,7.0,0.9659067
120188.0,120188.0,120188.0,1.0,0.5064906
120368.0,120371.0,120370.0,4.0,0.653651
120827.0,120827.0,120827.0,1.0,0.5044186
120947.0,120947.0,120947.0,1.0,0.6890268
134684.0,134684.0,134684.0,1.0,0.9545197
134765.0,134768.0,134767.0,4.0,0.96749586
135353.0,135353.0,135353.0,1.0,0.6027607
135491.0,135491.0,135491.0,1.0,0.9125306
135536.0,135536.0,135536.0,1.0,0.8393278
136292.0,136292.0,136292.0,1.0,0.617775
136361.0,136364.0,136363.0,4.0,0.7527425
136490.0,136490.0,136490.0,1.0,0.5129224
136529.0,136529.0,136529.0,1.0,0.88212514
136811.0,136817.0,136814.0,7.0,0.9722269
137084.0,137087.0,137086.0,4.0,0.87202585
138659.0,138659.0,138659.0,1.0,0.952173
139460.0,139460.0,139460.0,1.0,0.55871457
139685.0,139685.0,139685.0,1.0,0.69195074
140555.0,140555.0,140555.0,1.0,0.6592631
141164.0,141164.0,141164.0,1.0,0.58835196
142604.0,142604.0,142604.0,1.0,0.94983053
142610.0,142610.0,142610.0,1.0,0.76813847
142826.0,142826.0,142826.0,1.0,0.84745854
146186.0,146186.0,146186.0,1.0,0.6758626
146330.0,146330.0,146330.0,1.0,0.7459562
146336.0,146336.0,146336.0,1.0,0.55822855
146384.0,146384.0,146384.0,1.0,0.60288835
147917.0,147920.0,147919.0,4.0,0.92001617
148646.0,148646.0,148646.0,1.0,0.57556224
160106.0,160112.0,160109.0,7.0,0.9840178
160640.0,160640.0,160640.0,1.0,0.9534729
160970.0,160973.0,160972.0,4.0,0.8768288
161102.0,161102.0,161102.0,1.0,0.5353008
161135.0,161141.0,161138.0,7.0,0.97666913
161615.0,161615.0,161615.0,1.0,0.6879197
161744.0,161744.0,161744.0,1.0,0.8478911
161780.0,161783.0,161782.0,4.0,0.5728611
161858.0,161861.0,161860.0,4.0,0.97639096
161876.0,161876.0,161876.0,1.0,0.7798941
173747.0,173747.0,173747.0,1.0,0.6827491
174014.0,174014.0,174014.0,1.0,0.6271017
174377.0,174377.0,174377.0,1.0,0.5331881
174803.0,174806.0,174805.0,4.0,0.85713404
178334.0,178337.0,178336.0,4.0,0.93884474
179273.0,179279.0,179276.0,7.0,0.9297974
185753.0,185753.0,185753.0,1.0,0.5924887
184229.0,184229.0,184229.0,1.0,0.87893176
184235.0,184235.0,184235.0,1.0,0.8268629
184325.0,184325.0,184325.0,1.0,0.7920417
185096.0,185102.0,185099.0,7.0,0.96971625
188693.0,188699.0,188696.0,7.0,0.9846021
213707.0,213707.0,213707.0,1.0,0.5022924
213818.0,213818.0,213818.0,1.0,0.94116116
214130.0,214130.0,214130.0,1.0,0.8744061
216977.0,216977.0,216977.0,1.0,0.6577669
217031.0,217037.0,217034.0,7.0,0.9874598
217229.0,217232.0,217231.0,4.0,0.74327886
218267.0,218267.0,218267.0,1.0,0.5563798
218966.0,218966.0,218966.0,1.0,0.61071944
219119.0,219119.0,219119.0,1.0,0.52870744
219344.0,219344.0,219344.0,1.0,0.679588
219560.0,219560.0,219560.0,1.0,0.5156775
219857.0,219857.0,219857.0,1.0,0.6107841
220061.0,220061.0,220061.0,1.0,0.68569165
220127.0,220127.0,220127.0,1.0,0.94211596
220280.0,220283.0,220282.0,4.0,0.7006528
220295.0,220295.0,220295.0,1.0,0.7455758
220436.0,220436.0,220436.0,1.0,0.8771514
220613.0,220613.0,220613.0,1.0,0.89471596
221144.0,221144.0,221144.0,1.0,0.8662014
221558.0,221561.0,221560.0,4.0,0.92303807
221813.0,221813.0,221813.0,1.0,0.69789815
229838.0,229838.0,229838.0,1.0,0.7527119
230042.0,230042.0,230042.0,1.0,0.79291224
230858.0,230861.0,230860.0,4.0,0.95759743
231077.0,231077.0,231077.0,1.0,0.9500544
231083.0,231086.0,231085.0,4.0,0.8788517
231287.0,231287.0,231287.0,1.0,0.75385803
232070.0,232070.0,232070.0,1.0,0.93408245
232076.0,232076.0,232076.0,1.0,0.75490487
232562.0,232568.0,232565.0,7.0,0.98575574
233471.0,233471.0,233471.0,1.0,0.7194794
234125.0,234125.0,234125.0,1.0,0.62938297
234146.0,234146.0,234146.0,1.0,0.85689473
234152.0,234152.0,234152.0,1.0,0.584797
234386.0,234386.0,234386.0,1.0,0.52975917
234392.0,234392.0,234392.0,1.0,0.69724447
234401.0,234404.0,234403.0,4.0,0.61803514
234503.0,234503.0,234503.0,1.0,0.91237706
234578.0,234581.0,234580.0,4.0,0.8478965
234647.0,234647.0,234647.0,1.0,0.8200967
235355.0,235355.0,235355.0,1.0,0.50060254
235388.0,235391.0,235390.0,4.0,0.9553851
235499.0,235499.0,235499.0,1.0,0.911727
235835.0,235835.0,235835.0,1.0,0.5871509
235994.0,235994.0,235994.0,1.0,0.53285426
239441.0,239450.0,239446.0,10.0,0.9256796
240833.0,240842.0,240838.0,10.0,0.97843206
241055.0,241055.0,241055.0,1.0,0.71664673
243086.0,243086.0,243086.0,1.0,0.727214
243314.0,243320.0,243317.0,7.0,0.8058634
243410.0,243413.0,243412.0,4.0,0.89664125
243854.0,243854.0,243854.0,1.0,0.7076055
244607.0,244607.0,244607.0,1.0,0.9101331
244613.0,244619.0,244616.0,7.0,0.9819878
244916.0,244916.0,244916.0,1.0,0.8120632
245435.0,245435.0,245435.0,1.0,0.62062204
245534.0,245534.0,245534.0,1.0,0.7490282
245918.0,245921.0,245920.0,4.0,0.94413775
246080.0,246080.0,246080.0,1.0,0.5440226
246278.0,246278.0,246278.0,1.0,0.7153266
254111.0,254114.0,254113.0,4.0,0.59856546
254225.0,254225.0,254225.0,1.0,0.77317685
254267.0,254270.0,254269.0,4.0,0.8825628
255680.0,255680.0,255680.0,1.0,0.8988513
255686.0,255686.0,255686.0,1.0,0.8372738
265439.0,265439.0,265439.0,1.0,0.6848865
265574.0,265583.0,265579.0,10.0,0.9852455
266570.0,266570.0,266570.0,1.0,0.9175874
266624.0,266630.0,266627.0,7.0,0.7244333
292295.0,292304.0,292300.0,10.0,0.9817702
292493.0,292493.0,292493.0,1.0,0.7094495
292682.0,292685.0,292684.0,4.0,0.7630986
293093.0,293093.0,293093.0,1.0,0.7213225
312329.0,312332.0,312331.0,4.0,0.88435346
312365.0,312365.0,312365.0,1.0,0.5019643
312392.0,312392.0,312392.0,1.0,0.5571807
312533.0,312533.0,312533.0,1.0,0.9273412
312554.0,312560.0,312557.0,7.0,0.91567695
318581.0,318581.0,318581.0,1.0,0.561234
318587.0,318587.0,318587.0,1.0,0.5333208
318635.0,318635.0,318635.0,1.0,0.51046956
318704.0,318704.0,318704.0,1.0,0.8587658
319487.0,319487.0,319487.0,1.0,0.75628006
319523.0,319526.0,319525.0,4.0,0.9577554
319643.0,319649.0,319646.0,7.0,0.7373374
319796.0,319796.0,319796.0,1.0,0.6290253
320072.0,320075.0,320074.0,4.0,0.80388504
320144.0,320147.0,320146.0,4.0,0.96413547
325331.0,325340.0,325336.0,10.0,0.96616066
325625.0,325631.0,325628.0,7.0,0.94087416
326267.0,326267.0,326267.0,1.0,0.53646064
326780.0,326780.0,326780.0,1.0,0.9267635
327962.0,327962.0,327962.0,1.0,0.7115657
328175.0,328175.0,328175.0,1.0,0.54412127
328865.0,328865.0,328865.0,1.0,0.8230113
329510.0,329510.0,329510.0,1.0,0.93115646
345527.0,345530.0,345529.0,4.0,0.9272397
345971.0,345971.0,345971.0,1.0,0.77304727
346097.0,346097.0,346097.0,1.0,0.879509
346349.0,346349.0,346349.0,1.0,0.61397415
346364.0,346364.0,346364.0,1.0,0.77671593
346436.0,346436.0,346436.0,1.0,0.60984534
378398.0,378398.0,378398.0,1.0,0.6752062
378434.0,378437.0,378436.0,4.0,0.953747
378443.0,378443.0,378443.0,1.0,0.8441101
379214.0,379214.0,379214.0,1.0,0.5988465
379298.0,379298.0,379298.0,1.0,0.7849942
379388.0,379388.0,379388.0,1.0,0.64150345
379409.0,379409.0,379409.0,1.0,0.9139689
379418.0,379418.0,379418.0,1.0,0.6551047
379829.0,379829.0,379829.0,1.0,0.5971355
379928.0,379928.0,379928.0,1.0,0.71206826
379958.0,379958.0,379958.0,1.0,0.88021827
380024.0,380033.0,380029.0,10.0,0.9579154
380048.0,380051.0,380050.0,4.0,0.6147584
380606.0,380606.0,380606.0,1.0,0.6633397
380681.0,380681.0,380681.0,1.0,0.78223604
380822.0,380822.0,380822.0,1.0,0.8991979
388673.0,388679.0,388676.0,7.0,0.9712847
388781.0,388781.0,388781.0,1.0,0.9519636
