start,stop,center,length,max_score
9902.0,9914.0,9908.0,13.0,0.9990181
10514.0,10517.0,10516.0,4.0,0.5280491
10586.0,10586.0,10586.0,1.0,0.63227075
16160.0,16169.0,16165.0,10.0,0.99861455
16238.0,16238.0,16238.0,1.0,0.8769634
16445.0,16445.0,16445.0,1.0,0.5361775
16592.0,16592.0,16592.0,1.0,0.6311876
16787.0,16787.0,16787.0,1.0,0.8046676
16880.0,16880.0,16880.0,1.0,0.5058542
17120.0,17120.0,17120.0,1.0,0.9731189
20771.0,20786.0,20779.0,16.0,0.99102813
21125.0,21125.0,21125.0,1.0,0.9527361
21131.0,21131.0,21131.0,1.0,0.6844607
21179.0,21179.0,21179.0,1.0,0.5490708
50333.0,50333.0,50333.0,1.0,0.6432507
50606.0,50606.0,50606.0,1.0,0.8016581
50612.0,50615.0,50614.0,4.0,0.7678394
50789.0,50789.0,50789.0,1.0,0.53251
51533.0,51533.0,51533.0,1.0,0.7042692
51860.0,51860.0,51860.0,1.0,0.6418305
52874.0,52877.0,52876.0,4.0,0.7225158
54731.0,54731.0,54731.0,1.0,0.6635953
56189.0,56195.0,56192.0,7.0,0.7708671
56267.0,56267.0,56267.0,1.0,0.82040644
56444.0,56444.0,56444.0,1.0,0.5227572
57092.0,57092.0,57092.0,1.0,0.72209793
59474.0,59474.0,59474.0,1.0,0.52307314
59621.0,59630.0,59626.0,10.0,0.9841791
59690.0,59693.0,59692.0,4.0,0.5958599
60311.0,60314.0,60313.0,4.0,0.7685053
60320.0,60320.0,60320.0,1.0,0.5486748
62348.0,62348.0,62348.0,1.0,0.8214089
63314.0,63314.0,63314.0,1.0,0.77624744
63320.0,63320.0,63320.0,1.0,0.7161985
63497.0,63500.0,63499.0,4.0,0.6477181
67205.0,67205.0,67205.0,1.0,0.62888914
67355.0,67358.0,67357.0,4.0,0.75194216
78728.0,78728.0,78728.0,1.0,0.53658164
78980.0,78980.0,78980.0,1.0,0.76187044
83582.0,83594.0,83588.0,13.0,0.99990666
83720.0,83720.0,83720.0,1.0,0.51660424
83792.0,83804.0,83798.0,13.0,0.88665944
111353.0,111356.0,111355.0,4.0,0.67944324
112487.0,112487.0,112487.0,1.0,0.52760667
112538.0,112547.0,112543.0,10.0,0.9593299
112592.0,112592.0,112592.0,1.0,0.935075
