start,stop,center,length,max_score
9902.0,9914.0,9908.0,13.0,0.9926018
10139.0,10139.0,10139.0,1.0,0.5302579
10400.0,10400.0,10400.0,1.0,0.5047114
16160.0,16172.0,16166.0,13.0,0.99076134
16283.0,16283.0,16283.0,1.0,0.57371765
16592.0,16592.0,16592.0,1.0,0.63530946
17120.0,17120.0,17120.0,1.0,0.8491999
20771.0,20786.0,20779.0,16.0,0.9914555
21125.0,21125.0,21125.0,1.0,0.7055264
21179.0,21179.0,21179.0,1.0,0.70095456
51206.0,51206.0,51206.0,1.0,0.5428785
53846.0,53846.0,53846.0,1.0,0.72648716
56444.0,56444.0,56444.0,1.0,0.6969631
56495.0,56498.0,56497.0,4.0,0.7891458
59621.0,59633.0,59627.0,13.0,0.9886634
59699.0,59702.0,59701.0,4.0,0.8404108
62348.0,62348.0,62348.0,1.0,0.58636576
62591.0,62594.0,62593.0,4.0,0.9194995
63491.0,63497.0,63494.0,7.0,0.89961183
83522.0,83525.0,83524.0,4.0,0.595617
83582.0,83597.0,83590.0,16.0,0.99481225
83795.0,83804.0,83800.0,10.0,0.985649
111944.0,111944.0,111944.0,1.0,0.5934685
112490.0,112490.0,112490.0,1.0,0.5197631
112538.0,112544.0,112541.0,7.0,0.9313864
112589.0,112592.0,112591.0,4.0,0.83752584
113351.0,113363.0,113357.0,13.0,0.9914635
117623.0,117635.0,117629.0,13.0,0.93442816
118124.0,118124.0,118124.0,1.0,0.5913988
118691.0,118691.0,118691.0,1.0,0.8620702
120083.0,120083.0,120083.0,1.0,0.8417911
120155.0,120158.0,120157.0,4.0,0.7827209
120191.0,120191.0,120191.0,1.0,0.88010895
120824.0,120824.0,120824.0,1.0,0.6549487
121160.0,121169.0,121165.0,10.0,0.903328
121838.0,121844.0,121841.0,7.0,0.8698038
121895.0,121901.0,121898.0,7.0,0.89630055
134681.0,134687.0,134684.0,7.0,0.7995624
134768.0,134771.0,134770.0,4.0,0.86902833
134834.0,134834.0,134834.0,1.0,0.52967215
135407.0,135407.0,135407.0,1.0,0.5847829
135482.0,135491.0,135487.0,10.0,0.9157272
135536.0,135542.0,135539.0,7.0,0.89100474
135659.0,135659.0,135659.0,1.0,0.5371633
135827.0,135827.0,135827.0,1.0,0.66407
136751.0,136754.0,136753.0,4.0,0.84150213
136811.0,136820.0,136816.0,10.0,0.96767366
136922.0,136922.0,136922.0,1.0,0.94918954
136961.0,136964.0,136963.0,4.0,0.8960382
137015.0,137015.0,137015.0,1.0,0.69445217
137081.0,137084.0,137083.0,4.0,0.93887126
138647.0,138647.0,138647.0,1.0,0.9526344
138698.0,138698.0,138698.0,1.0,0.7852143
138809.0,138809.0,138809.0,1.0,0.7871037
140435.0,140435.0,140435.0,1.0,0.6292749
140558.0,140558.0,140558.0,1.0,0.56699675
141236.0,141236.0,141236.0,1.0,0.5235232
141389.0,141392.0,141391.0,4.0,0.8805809
142604.0,142613.0,142609.0,10.0,0.9430928
142823.0,142832.0,142828.0,10.0,0.9257292
146216.0,146216.0,146216.0,1.0,0.93456835
147923.0,147926.0,147925.0,4.0,0.8017572
148646.0,148649.0,148648.0,4.0,0.9123738
149540.0,149540.0,149540.0,1.0,0.52171934
160046.0,160046.0,160046.0,1.0,0.7889268
160106.0,160115.0,160111.0,10.0,0.9534557
160967.0,160967.0,160967.0,1.0,0.87966883
160973.0,160976.0,160975.0,4.0,0.6359849
161135.0,161141.0,161138.0,7.0,0.7886733
161267.0,161267.0,161267.0,1.0,0.75094604
161699.0,161699.0,161699.0,1.0,0.6315215
161858.0,161861.0,161860.0,4.0,0.9420832
161867.0,161867.0,161867.0,1.0,0.6657234
178442.0,178442.0,178442.0,1.0,0.5588004
179273.0,179276.0,179275.0,4.0,0.7088328
179282.0,179285.0,179284.0,4.0,0.918589
184226.0,184232.0,184229.0,7.0,0.96671516
184325.0,184325.0,184325.0,1.0,0.5270115
184820.0,184820.0,184820.0,1.0,0.8094483
184955.0,184955.0,184955.0,1.0,0.8734456
185096.0,185102.0,185099.0,7.0,0.97095305
185261.0,185264.0,185263.0,4.0,0.7777332
188693.0,188702.0,188698.0,10.0,0.9826115
189566.0,189566.0,189566.0,1.0,0.5263155
189653.0,189653.0,189653.0,1.0,0.52533317
214271.0,214271.0,214271.0,1.0,0.7072867
216968.0,216977.0,216973.0,10.0,0.96981245
217031.0,217043.0,217037.0,13.0,0.9937457
217052.0,217052.0,217052.0,1.0,0.61055154
217829.0,217829.0,217829.0,1.0,0.6161979
218882.0,218885.0,218884.0,4.0,0.74209034
220061.0,220070.0,220066.0,10.0,0.95268536
220127.0,220127.0,220127.0,1.0,0.6527148
220286.0,220286.0,220286.0,1.0,0.55128014
220436.0,220439.0,220438.0,4.0,0.8221899
220607.0,220610.0,220609.0,4.0,0.86459833
220616.0,220616.0,220616.0,1.0,0.57492995
220622.0,220622.0,220622.0,1.0,0.5004753
221555.0,221561.0,221558.0,7.0,0.9503217
222074.0,222074.0,222074.0,1.0,0.72438043
222128.0,222128.0,222128.0,1.0,0.5829868
222392.0,222392.0,222392.0,1.0,0.5946957
222839.0,222842.0,222841.0,4.0,0.7698041
229856.0,229856.0,229856.0,1.0,0.6842588
229910.0,229916.0,229913.0,7.0,0.6136626
230042.0,230045.0,230044.0,4.0,0.8088627
230183.0,230183.0,230183.0,1.0,0.6792743
230420.0,230420.0,230420.0,1.0,0.70474917
230693.0,230696.0,230695.0,4.0,0.711276
230858.0,230867.0,230863.0,10.0,0.9789858
231080.0,231083.0,231082.0,4.0,0.9008627
231134.0,231134.0,231134.0,1.0,0.6461416
231149.0,231149.0,231149.0,1.0,0.5886175
231287.0,231290.0,231289.0,4.0,0.59145707
231296.0,231296.0,231296.0,1.0,0.62712985
231599.0,231602.0,231601.0,4.0,0.73778355
232073.0,232073.0,232073.0,1.0,0.6527069
232307.0,232307.0,232307.0,1.0,0.8163883
232559.0,232574.0,232567.0,16.0,0.9937543
234071.0,234071.0,234071.0,1.0,0.8880734
234146.0,234146.0,234146.0,1.0,0.85377246
234152.0,234152.0,234152.0,1.0,0.68992794
234161.0,234161.0,234161.0,1.0,0.68046314
235262.0,235262.0,235262.0,1.0,0.8548617
235484.0,235487.0,235486.0,4.0,0.7482376
236192.0,236195.0,236194.0,4.0,0.7450588
236543.0,236546.0,236545.0,4.0,0.9056961
236558.0,236561.0,236560.0,4.0,0.6925149
239219.0,239237.0,239228.0,19.0,0.9469865
239891.0,239894.0,239893.0,4.0,0.7994022
240200.0,240200.0,240200.0,1.0,0.68998724
240512.0,240512.0,240512.0,1.0,0.5060254
240704.0,240704.0,240704.0,1.0,0.75156516
240833.0,240842.0,240838.0,10.0,0.9675583
241553.0,241553.0,241553.0,1.0,0.5796854
242771.0,242771.0,242771.0,1.0,0.645641
243317.0,243326.0,243322.0,10.0,0.9584944
243407.0,243413.0,243410.0,7.0,0.9817624
243587.0,243587.0,243587.0,1.0,0.6756155
243767.0,243773.0,243770.0,7.0,0.9203731
243938.0,243938.0,243938.0,1.0,0.8299126
244001.0,244001.0,244001.0,1.0,0.6097157
244775.0,244775.0,244775.0,1.0,0.8157608
245402.0,245402.0,245402.0,1.0,0.9103691
246368.0,246371.0,246370.0,4.0,0.91175675
246602.0,246602.0,246602.0,1.0,0.5257383
246938.0,246938.0,246938.0,1.0,0.7992638
254111.0,254117.0,254114.0,7.0,0.92291534
255680.0,255683.0,255682.0,4.0,0.72125167
255866.0,255872.0,255869.0,7.0,0.9672624
265571.0,265583.0,265577.0,13.0,0.99018097
266258.0,266258.0,266258.0,1.0,0.6849636
266525.0,266531.0,266528.0,7.0,0.962631
266615.0,266618.0,266617.0,4.0,0.92662275
292247.0,292253.0,292250.0,7.0,0.7793974
292295.0,292304.0,292300.0,10.0,0.97508407
292679.0,292679.0,292679.0,1.0,0.965661
312317.0,312317.0,312317.0,1.0,0.6269249
312818.0,312818.0,312818.0,1.0,0.7458375
312827.0,312827.0,312827.0,1.0,0.8886469
318578.0,318581.0,318580.0,4.0,0.91937345
318587.0,318587.0,318587.0,1.0,0.53646326
318767.0,318767.0,318767.0,1.0,0.897189
319520.0,319520.0,319520.0,1.0,0.5208798
320072.0,320072.0,320072.0,1.0,0.5417654
320141.0,320153.0,320147.0,13.0,0.98113775
325391.0,325391.0,325391.0,1.0,0.7247029
325454.0,325463.0,325459.0,10.0,0.9489792
326027.0,326033.0,326030.0,7.0,0.8331621
327257.0,327263.0,327260.0,7.0,0.71641237
327797.0,327797.0,327797.0,1.0,0.6487404
328139.0,328142.0,328141.0,4.0,0.8598256
329456.0,329456.0,329456.0,1.0,0.62817085
345521.0,345533.0,345527.0,13.0,0.988427
345590.0,345590.0,345590.0,1.0,0.539406
345914.0,345923.0,345919.0,10.0,0.8913287
345965.0,345971.0,345968.0,7.0,0.91688794
346061.0,346064.0,346063.0,4.0,0.77807885
346259.0,346259.0,346259.0,1.0,0.8677664
346265.0,346268.0,346267.0,4.0,0.88152325
346364.0,346367.0,346366.0,4.0,0.7403549
378431.0,378434.0,378433.0,4.0,0.6123304
379208.0,379214.0,379211.0,7.0,0.9695005
379835.0,379835.0,379835.0,1.0,0.5499011
380045.0,380045.0,380045.0,1.0,0.6993809
380564.0,380570.0,380567.0,7.0,0.9498451
380810.0,380810.0,380810.0,1.0,0.73663443
380819.0,380822.0,380821.0,4.0,0.97917753
380981.0,380981.0,380981.0,1.0,0.63690567
388667.0,388667.0,388667.0,1.0,0.6749256
388673.0,388673.0,388673.0,1.0,0.58755636
389828.0,389831.0,389830.0,4.0,0.944275
389867.0,389867.0,389867.0,1.0,0.657243
395093.0,395093.0,395093.0,1.0,0.817998
395099.0,395102.0,395101.0,4.0,0.8136432
395606.0,395609.0,395608.0,4.0,0.6287841
396050.0,396050.0,396050.0,1.0,0.86144656
396392.0,396395.0,396394.0,4.0,0.9667508
399806.0,399809.0,399808.0,4.0,0.9161155
400034.0,400034.0,400034.0,1.0,0.8587053
400904.0,400907.0,400906.0,4.0,0.8479781
