start,stop,center,length,max_score
9902.0,9911.0,9907.0,10.0,0.99127346
10415.0,10415.0,10415.0,1.0,0.72161824
10544.0,10544.0,10544.0,1.0,0.94661623
10550.0,10550.0,10550.0,1.0,0.7988687
10622.0,10622.0,10622.0,1.0,0.82872254
16166.0,16166.0,16166.0,1.0,0.58540475
16505.0,16505.0,16505.0,1.0,0.9559071
16589.0,16589.0,16589.0,1.0,0.9515552
16847.0,16847.0,16847.0,1.0,0.5668247
16877.0,16877.0,16877.0,1.0,0.9427721
17033.0,17033.0,17033.0,1.0,0.7200695
17039.0,17039.0,17039.0,1.0,0.78003263
17117.0,17120.0,17119.0,4.0,0.9075313
20765.0,20765.0,20765.0,1.0,0.6874814
20771.0,20771.0,20771.0,1.0,0.95447004
20777.0,20777.0,20777.0,1.0,0.90084004
20810.0,20810.0,20810.0,1.0,0.9871317
20888.0,20888.0,20888.0,1.0,0.57264394
21176.0,21176.0,21176.0,1.0,0.5172995
21182.0,21182.0,21182.0,1.0,0.57337826
50207.0,50207.0,50207.0,1.0,0.6579196
51647.0,51647.0,51647.0,1.0,0.6938758
52016.0,52016.0,52016.0,1.0,0.68431103
52385.0,52385.0,52385.0,1.0,0.66720325
52391.0,52391.0,52391.0,1.0,0.8569201
53270.0,53270.0,53270.0,1.0,0.56217235
53372.0,53372.0,53372.0,1.0,0.9904626
54590.0,54590.0,54590.0,1.0,0.83759856
54608.0,54608.0,54608.0,1.0,0.72511816
56030.0,56030.0,56030.0,1.0,0.9608947
56231.0,56231.0,56231.0,1.0,0.76660377
56696.0,56696.0,56696.0,1.0,0.91511476
59621.0,59621.0,59621.0,1.0,0.9903302
59627.0,59627.0,59627.0,1.0,0.9827915
60767.0,60767.0,60767.0,1.0,0.80609846
61685.0,61685.0,61685.0,1.0,0.849779
61853.0,61853.0,61853.0,1.0,0.91216093
62132.0,62132.0,62132.0,1.0,0.5531228
62138.0,62138.0,62138.0,1.0,0.87964463
67517.0,67517.0,67517.0,1.0,0.5908484
67568.0,67568.0,67568.0,1.0,0.8368968
78830.0,78833.0,78832.0,4.0,0.9875881
79718.0,79718.0,79718.0,1.0,0.5467232
83582.0,83588.0,83585.0,7.0,0.99456584
83879.0,83879.0,83879.0,1.0,0.7822417
111560.0,111560.0,111560.0,1.0,0.9709253
112547.0,112547.0,112547.0,1.0,0.5473324
113129.0,113129.0,113129.0,1.0,0.9738879
113174.0,113174.0,113174.0,1.0,0.89786404
117632.0,117632.0,117632.0,1.0,0.94063485
117722.0,117728.0,117725.0,7.0,0.92210156
118355.0,118355.0,118355.0,1.0,0.7212233
118496.0,118496.0,118496.0,1.0,0.96071965
120155.0,120158.0,120157.0,4.0,0.9854752
120425.0,120425.0,120425.0,1.0,0.74177724
121556.0,121556.0,121556.0,1.0,0.6439714
134675.0,134675.0,134675.0,1.0,0.70488
134684.0,134684.0,134684.0,1.0,0.792304
134765.0,134771.0,134768.0,7.0,0.99109966
135077.0,135077.0,135077.0,1.0,0.7624653
135149.0,135149.0,135149.0,1.0,0.64219046
135536.0,135536.0,135536.0,1.0,0.6854619
135980.0,135980.0,135980.0,1.0,0.7811058
136124.0,136124.0,136124.0,1.0,0.6227994
136490.0,136490.0,136490.0,1.0,0.7670436
136529.0,136535.0,136532.0,7.0,0.989611
136724.0,136724.0,136724.0,1.0,0.8061703
136817.0,136817.0,136817.0,1.0,0.951544
137015.0,137015.0,137015.0,1.0,0.7628228
137084.0,137084.0,137084.0,1.0,0.56544644
138632.0,138632.0,138632.0,1.0,0.684677
138659.0,138659.0,138659.0,1.0,0.9671518
138740.0,138740.0,138740.0,1.0,0.6196714
138746.0,138746.0,138746.0,1.0,0.56044817
138809.0,138809.0,138809.0,1.0,0.590246
139544.0,139544.0,139544.0,1.0,0.802251
139685.0,139688.0,139687.0,4.0,0.9907748
