start,stop,center,length,max_score
9902.0,9911.0,9907.0,10.0,0.9940498
10136.0,10136.0,10136.0,1.0,0.6301083
10178.0,10178.0,10178.0,1.0,0.57742554
10460.0,10460.0,10460.0,1.0,0.7647495
16160.0,16172.0,16166.0,13.0,0.99356407
16232.0,16232.0,16232.0,1.0,0.8578975
16280.0,16283.0,16282.0,4.0,0.93973285
16586.0,16586.0,16586.0,1.0,0.6432016
16592.0,16592.0,16592.0,1.0,0.85632527
16691.0,16691.0,16691.0,1.0,0.5364393
16787.0,16793.0,16790.0,7.0,0.90909916
17060.0,17060.0,17060.0,1.0,0.67212737
17117.0,17120.0,17119.0,4.0,0.8531379
20771.0,20786.0,20779.0,16.0,0.99309206
21125.0,21125.0,21125.0,1.0,0.9076698
21176.0,21182.0,21179.0,7.0,0.94638956
50330.0,50330.0,50330.0,1.0,0.58966243
50678.0,50678.0,50678.0,1.0,0.52399963
50720.0,50723.0,50722.0,4.0,0.6423225
50951.0,50951.0,50951.0,1.0,0.645078
51476.0,51476.0,51476.0,1.0,0.64880776
52100.0,52100.0,52100.0,1.0,0.7637385
52109.0,52109.0,52109.0,1.0,0.81441253
52115.0,52115.0,52115.0,1.0,0.53124756
52493.0,52493.0,52493.0,1.0,0.82882947
53921.0,53921.0,53921.0,1.0,0.8286898
54419.0,54419.0,54419.0,1.0,0.73686343
56186.0,56189.0,56188.0,4.0,0.6220557
56438.0,56438.0,56438.0,1.0,0.686546
56444.0,56444.0,56444.0,1.0,0.6968278
56498.0,56498.0,56498.0,1.0,0.8911551
59474.0,59474.0,59474.0,1.0,0.6569311
59540.0,59543.0,59542.0,4.0,0.64891165
59621.0,59630.0,59626.0,10.0,0.9933067
59657.0,59657.0,59657.0,1.0,0.65175116
59690.0,59693.0,59692.0,4.0,0.89512295
59702.0,59705.0,59704.0,4.0,0.84232235
60260.0,60260.0,60260.0,1.0,0.7306847
60311.0,60314.0,60313.0,4.0,0.66872233
62591.0,62594.0,62593.0,4.0,0.9555701
62753.0,62753.0,62753.0,1.0,0.86062515
