,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 8)",6,"[59, 62]",-193,0.558334
1,"(82, 85)",12,"[284, 293]",29,0.9993573
2,"(117, 117)",3,"[389, 389]",134,0.6018925
3,"(130, 131)",6,"[428, 431]",173,0.79274404
4,"(203, 203)",3,"[647, 647]",392,0.7484953000000001
5,"(205, 205)",3,"[653, 653]",398,0.5738883
6,"(258, 258)",3,"[812, 812]",557,0.65193796
7,"(302, 302)",3,"[944, 944]",689,0.58475184
8,"(337, 337)",3,"[1049, 1049]",794,0.6122687
9,"(354, 355)",6,"[1100, 1103]",845,0.5301376
10,"(394, 394)",3,"[1220, 1220]",965,0.537369
11,"(548, 549)",6,"[1682, 1685]",-1114,0.9871616
12,"(627, 627)",3,"[1919, 1919]",-880,0.5793242
13,"(631, 631)",3,"[1931, 1931]",-868,0.5990886
14,"(681, 682)",6,"[2081, 2084]",-715,0.9875021999999999
15,"(854, 854)",3,"[2600, 2600]",-199,0.6138358
16,"(873, 873)",3,"[2657, 2657]",-142,0.5305644
17,"(875, 875)",3,"[2663, 2663]",-136,0.6891683000000001
18,"(877, 877)",3,"[2669, 2669]",-130,0.61376727
19,"(1014, 1015)",6,"[3080, 3083]",281,0.5869209
20,"(1081, 1084)",12,"[3281, 3290]",-443,0.9694091999999999
21,"(1198, 1199)",6,"[3632, 3635]",-98,0.902488
22,"(1210, 1210)",3,"[3668, 3668]",-65,0.8979256
23,"(1246, 1246)",3,"[3776, 3776]",43,0.6607307
24,"(1261, 1261)",3,"[3821, 3821]",88,0.52433026
25,"(1307, 1307)",3,"[3959, 3959]",226,0.81894696
26,"(1438, 1438)",3,"[4352, 4352]",619,0.73287797
27,"(1569, 1569)",3,"[4745, 4745]",-275,0.5423526
28,"(1633, 1635)",9,"[4937, 4943]",-77,0.8654261999999999
29,"(1695, 1695)",3,"[5123, 5123]",103,0.777258
30,"(1714, 1714)",3,"[5180, 5180]",160,0.5309124
31,"(1737, 1738)",6,"[5249, 5252]",229,0.8402503000000001
32,"(1771, 1771)",3,"[5351, 5351]",-179,0.56498396
33,"(1844, 1844)",3,"[5570, 5570]",-31,0.54455787
34,"(1893, 1893)",3,"[5717, 5717]",34,0.616888
35,"(1926, 1927)",6,"[5816, 5819]",133,0.95297444
36,"(1951, 1951)",3,"[5891, 5891]",208,0.6935091
37,"(2063, 2064)",6,"[6227, 6230]",-299,0.82542163
38,"(2081, 2081)",3,"[6281, 6281]",-248,0.5669529000000001
39,"(2117, 2117)",3,"[6389, 6389]",-140,0.61391455
40,"(2173, 2174)",6,"[6557, 6560]",28,0.64431363
41,"(2193, 2194)",6,"[6617, 6620]",88,0.8092863
42,"(2407, 2410)",12,"[7259, 7268]",730,0.8957698000000001
43,"(2472, 2475)",12,"[7454, 7463]",925,0.9794754000000001
44,"(2587, 2587)",3,"[7799, 7799]",1270,0.6273934
45,"(2617, 2618)",6,"[7889, 7892]",-1299,0.70781857
46,"(2639, 2639)",3,"[7955, 7955]",-1236,0.650061
47,"(2641, 2641)",3,"[7961, 7961]",-1230,0.5575775
48,"(2686, 2686)",3,"[8096, 8096]",-1095,0.617196
49,"(2885, 2886)",6,"[8693, 8696]",-495,0.82575214
50,"(2929, 2931)",9,"[8825, 8831]",-360,0.96183705
51,"(2950, 2950)",3,"[8888, 8888]",-303,0.56570184
52,"(3047, 3048)",6,"[9179, 9182]",-9,0.7963353
53,"(3059, 3059)",3,"[9215, 9215]",24,0.7770874
54,"(3288, 3290)",9,"[9902, 9908]",9,0.993182
55,"(3306, 3306)",3,"[9956, 9956]",28,0.8231978999999999
56,"(3367, 3367)",3,"[10139, 10139]",211,0.5224856999999999
57,"(3534, 3534)",3,"[10640, 10640]",-3,0.5196755
58,"(3610, 3610)",3,"[10868, 10868]",225,0.54522765
59,"(3684, 3684)",3,"[11090, 11090]",-225,0.6186973000000001
60,"(3765, 3766)",6,"[11333, 11336]",18,0.9348763000000001
61,"(3838, 3838)",3,"[11552, 11552]",170,0.8299953000000001
62,"(3873, 3873)",3,"[11657, 11657]",275,0.606079
63,"(3939, 3941)",9,"[11855, 11861]",473,0.78031564
64,"(3991, 3991)",3,"[12011, 12011]",629,0.61810654
65,"(4017, 4018)",6,"[12089, 12092]",707,0.86008704
66,"(4048, 4050)",9,"[12182, 12188]",800,0.79061186
67,"(4152, 4152)",3,"[12494, 12494]",1112,0.5982953000000001
68,"(4167, 4169)",9,"[12539, 12545]",1157,0.87487996
69,"(4171, 4172)",6,"[12551, 12554]",1169,0.56576926
70,"(4199, 4199)",3,"[12635, 12635]",1253,0.91100246
71,"(4214, 4218)",15,"[12680, 12692]",1298,0.89257365
72,"(4292, 4292)",3,"[12914, 12914]",-1165,0.5892134
73,"(4315, 4315)",3,"[12983, 12983]",-1096,0.7583411999999999
74,"(4413, 4413)",3,"[13277, 13277]",-802,0.5899800999999999
75,"(4433, 4434)",6,"[13337, 13340]",-739,0.85138667
76,"(4461, 4461)",3,"[13421, 13421]",-658,0.6867035
77,"(4508, 4509)",6,"[13562, 13565]",-514,0.86718297
78,"(4682, 4683)",6,"[14084, 14087]",5,0.98927605
79,"(4693, 4694)",6,"[14117, 14120]",38,0.67524153
80,"(4847, 4847)",3,"[14579, 14579]",500,0.6170595
81,"(4867, 4869)",9,"[14639, 14645]",560,0.69475466
