,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 7)",3,"[59, 59]",-196,0.5359915
1,"(65, 65)",3,"[233, 233]",-22,0.66385937
2,"(82, 85)",12,"[284, 293]",29,0.99956554
3,"(117, 117)",3,"[389, 389]",134,0.7021649
4,"(130, 131)",6,"[428, 431]",173,0.7236895000000001
5,"(144, 145)",6,"[470, 473]",215,0.7778527
6,"(203, 203)",3,"[647, 647]",392,0.7135994999999999
7,"(301, 302)",6,"[941, 944]",686,0.7446871
8,"(337, 337)",3,"[1049, 1049]",794,0.91544414
9,"(394, 394)",3,"[1220, 1220]",965,0.58723354
10,"(548, 549)",6,"[1682, 1685]",-1114,0.97165585
11,"(597, 598)",6,"[1829, 1832]",-967,0.5680078000000001
12,"(631, 632)",6,"[1931, 1934]",-865,0.6786191
13,"(681, 682)",6,"[2081, 2084]",-715,0.9491921999999998
14,"(928, 928)",3,"[2822, 2822]",23,0.5760783
15,"(1014, 1015)",6,"[3080, 3083]",281,0.6778015000000001
16,"(1017, 1017)",3,"[3089, 3089]",290,0.5875975
17,"(1039, 1039)",3,"[3155, 3155]",356,0.60322964
18,"(1081, 1085)",15,"[3281, 3293]",-440,0.95260096
19,"(1197, 1198)",6,"[3629, 3632]",-101,0.8149406
20,"(1210, 1210)",3,"[3668, 3668]",-65,0.5186258
21,"(1261, 1261)",3,"[3821, 3821]",88,0.6315224
22,"(1307, 1307)",3,"[3959, 3959]",226,0.6820672
23,"(1438, 1438)",3,"[4352, 4352]",619,0.7802477
24,"(1633, 1635)",9,"[4937, 4943]",-77,0.9039298000000001
25,"(1694, 1696)",9,"[5120, 5126]",100,0.9139138000000001
26,"(1738, 1738)",3,"[5252, 5252]",232,0.7413521
27,"(1873, 1873)",3,"[5657, 5657]",20,0.6328166999999999
28,"(1926, 1927)",6,"[5816, 5819]",133,0.8858149
29,"(1951, 1951)",3,"[5891, 5891]",208,0.6319779999999999
30,"(2064, 2064)",3,"[6230, 6230]",-299,0.7632895000000001
31,"(2080, 2080)",3,"[6278, 6278]",-251,0.71595603
32,"(2174, 2174)",3,"[6560, 6560]",31,0.51955724
33,"(2193, 2193)",3,"[6617, 6617]",88,0.5312534999999999
34,"(2407, 2410)",12,"[7259, 7268]",730,0.97674733
35,"(2472, 2475)",12,"[7454, 7463]",925,0.98121923
36,"(2617, 2617)",3,"[7889, 7889]",-1302,0.5464159000000001
37,"(2686, 2686)",3,"[8096, 8096]",-1095,0.6517267
38,"(2886, 2886)",3,"[8696, 8696]",-495,0.74309695
39,"(2929, 2931)",9,"[8825, 8831]",-360,0.98769903
40,"(2933, 2933)",3,"[8837, 8837]",-354,0.6330505999999999
41,"(3048, 3048)",3,"[9182, 9182]",-9,0.7621026
42,"(3058, 3059)",6,"[9212, 9215]",21,0.624504
43,"(3288, 3291)",12,"[9902, 9911]",9,0.9960598
44,"(3306, 3306)",3,"[9956, 9956]",28,0.7176566
45,"(3363, 3363)",3,"[10127, 10127]",199,0.5537824
46,"(3474, 3474)",3,"[10460, 10460]",-183,0.54307336
47,"(3765, 3766)",6,"[11333, 11336]",18,0.92078215
48,"(3838, 3838)",3,"[11552, 11552]",170,0.77530646
49,"(3916, 3916)",3,"[11786, 11786]",404,0.56833553
50,"(3939, 3941)",9,"[11855, 11861]",473,0.77513266
51,"(3991, 3991)",3,"[12011, 12011]",629,0.6958118000000001
52,"(4017, 4018)",6,"[12089, 12092]",707,0.8085594
53,"(4048, 4050)",9,"[12182, 12188]",800,0.84481865
54,"(4169, 4169)",3,"[12545, 12545]",1163,0.8443475
55,"(4171, 4172)",6,"[12551, 12554]",1169,0.7334979
56,"(4199, 4199)",3,"[12635, 12635]",1253,0.86364126
57,"(4201, 4201)",3,"[12641, 12641]",1259,0.63150334
58,"(4214, 4216)",9,"[12680, 12686]",1298,0.9170098
59,"(4413, 4413)",3,"[13277, 13277]",-802,0.6122795999999999
60,"(4433, 4434)",6,"[13337, 13340]",-739,0.9080103999999999
61,"(4506, 4506)",3,"[13556, 13556]",-523,0.5536544
62,"(4508, 4508)",3,"[13562, 13562]",-517,0.8412847
63,"(4540, 4540)",3,"[13658, 13658]",-421,0.5909593000000001
64,"(4682, 4684)",9,"[14084, 14090]",5,0.9349620999999999
65,"(4693, 4693)",3,"[14117, 14117]",38,0.89369595
66,"(4847, 4847)",3,"[14579, 14579]",500,0.8040625
67,"(4868, 4868)",3,"[14642, 14642]",563,0.51208687
68,"(4964, 4964)",3,"[14930, 14930]",-368,0.5799085
69,"(5092, 5093)",6,"[15314, 15317]",16,0.5576776999999999
70,"(5198, 5198)",3,"[15632, 15632]",334,0.68884337
71,"(5257, 5258)",6,"[15809, 15812]",511,0.79055446
72,"(5374, 5376)",9,"[16160, 16166]",-391,0.9930194
73,"(5398, 5400)",9,"[16232, 16238]",-319,0.80981815
74,"(5517, 5517)",3,"[16589, 16589]",32,0.76035315
