,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(64, 66)",9,"[230, 236]",-19,0.97885144
1,"(82, 84)",9,"[284, 290]",29,0.9897691999999999
2,"(144, 146)",9,"[470, 476]",215,0.83886766
3,"(228, 228)",3,"[722, 722]",467,0.5307395
4,"(273, 274)",6,"[857, 860]",602,0.9193978
5,"(695, 695)",3,"[2123, 2123]",-676,0.7336534
6,"(1085, 1085)",3,"[3293, 3293]",-440,0.63052744
7,"(1113, 1113)",3,"[3377, 3377]",-356,0.648462
8,"(1210, 1210)",3,"[3668, 3668]",-65,0.62399083
9,"(1630, 1630)",3,"[4928, 4928]",-92,0.73767185
10,"(1671, 1673)",9,"[5051, 5057]",31,0.8289277
11,"(1835, 1835)",3,"[5543, 5543]",13,0.9749673000000001
12,"(1846, 1846)",3,"[5576, 5576]",-25,0.6186628000000001
13,"(2062, 2062)",3,"[6224, 6224]",-305,0.7292331999999999
14,"(2291, 2291)",3,"[6911, 6911]",382,0.5362154
15,"(2357, 2357)",3,"[7109, 7109]",580,0.5786918000000001
16,"(2559, 2559)",3,"[7715, 7715]",1186,0.92506605
17,"(2617, 2617)",3,"[7889, 7889]",-1302,0.8851921999999999
18,"(2951, 2951)",3,"[8891, 8891]",-300,0.75780267
19,"(3056, 3056)",3,"[9206, 9206]",15,0.6135566
20,"(3058, 3058)",3,"[9212, 9212]",21,0.8720983
21,"(3080, 3080)",3,"[9278, 9278]",87,0.9169285
22,"(3288, 3290)",9,"[9902, 9908]",9,0.98441327
23,"(3492, 3492)",3,"[10514, 10514]",-129,0.6953673
24,"(3502, 3502)",3,"[10544, 10544]",-99,0.9641339
25,"(3504, 3504)",3,"[10550, 10550]",-93,0.78019255
26,"(3527, 3528)",6,"[10619, 10622]",-21,0.59928125
27,"(4050, 4050)",3,"[12188, 12188]",806,0.6049131
28,"(4316, 4316)",3,"[12986, 12986]",-1093,0.63694113
29,"(4473, 4473)",3,"[13457, 13457]",-622,0.90696853
30,"(4694, 4695)",6,"[14120, 14123]",41,0.9658916
31,"(4976, 4976)",3,"[14966, 14966]",-332,0.5423803
32,"(5092, 5094)",9,"[15314, 15320]",16,0.9917286
33,"(5146, 5146)",3,"[15476, 15476]",178,0.5637241
34,"(5309, 5310)",6,"[15965, 15968]",-589,0.9742569
35,"(5376, 5376)",3,"[16166, 16166]",-391,0.59419954
36,"(5489, 5490)",6,"[16505, 16508]",-49,0.8883293999999999
37,"(5517, 5517)",3,"[16589, 16589]",32,0.9373138000000001
38,"(5603, 5603)",3,"[16847, 16847]",96,0.67114985
39,"(5613, 5613)",3,"[16877, 16877]",126,0.9485323
40,"(5665, 5665)",3,"[17033, 17033]",27,0.6221786
41,"(5667, 5667)",3,"[17039, 17039]",33,0.79198396
42,"(5693, 5693)",3,"[17117, 17117]",111,0.8052614
43,"(5743, 5743)",3,"[17267, 17267]",261,0.92831933
44,"(5745, 5745)",3,"[17273, 17273]",267,0.9552767
45,"(5812, 5812)",3,"[17474, 17474]",468,0.5281276
46,"(6408, 6408)",3,"[19262, 19262]",-358,0.94249946
47,"(6411, 6411)",3,"[19271, 19271]",-349,0.86916673
48,"(6532, 6533)",6,"[19634, 19637]",14,0.6941232
49,"(6812, 6812)",3,"[20474, 20474]",241,0.6609611999999999
50,"(6911, 6911)",3,"[20771, 20771]",-44,0.94607544
51,"(6913, 6913)",3,"[20777, 20777]",-38,0.9599314
52,"(6924, 6924)",3,"[20810, 20810]",-5,0.98056924
53,"(6950, 6950)",3,"[20888, 20888]",73,0.7226210999999999
54,"(7029, 7029)",3,"[21125, 21125]",-274,0.74990654
55,"(7046, 7046)",3,"[21176, 21176]",-223,0.5320391999999999
56,"(7335, 7335)",3,"[22043, 22043]",-305,0.51026857
57,"(7434, 7434)",3,"[22340, 22340]",-8,0.6368342
58,"(7459, 7459)",3,"[22415, 22415]",67,0.89908177
59,"(7486, 7486)",3,"[22496, 22496]",148,0.60748386
60,"(7752, 7752)",3,"[23294, 23294]",946,0.6694525
61,"(8045, 8045)",3,"[24173, 24173]",-1034,0.56200117
62,"(8059, 8059)",3,"[24215, 24215]",-992,0.83903986
63,"(8188, 8188)",3,"[24602, 24602]",-605,0.5506678
64,"(8352, 8352)",3,"[25094, 25094]",-113,0.9341790999999999
65,"(8421, 8421)",3,"[25301, 25301]",94,0.7088392
66,"(8560, 8562)",9,"[25718, 25724]",17,0.9791966999999999
67,"(8581, 8581)",3,"[25781, 25781]",18,0.5162647
68,"(8616, 8616)",3,"[25886, 25886]",123,0.9435332000000001
69,"(8618, 8618)",3,"[25892, 25892]",129,0.92179334
70,"(8974, 8976)",9,"[26960, 26966]",-261,0.90979713
71,"(9074, 9074)",3,"[27260, 27260]",33,0.9920310999999999
72,"(9076, 9076)",3,"[27266, 27266]",39,0.9510940999999999
73,"(9098, 9099)",6,"[27332, 27335]",105,0.9582056999999999
74,"(9607, 9607)",3,"[28859, 28859]",-336,0.51493806
75,"(9739, 9739)",3,"[29255, 29255]",60,0.98731947
76,"(9741, 9741)",3,"[29261, 29261]",66,0.7283736
77,"(9761, 9761)",3,"[29321, 29321]",126,0.5944283
78,"(9776, 9776)",3,"[29366, 29366]",171,0.7902241
79,"(9809, 9809)",3,"[29465, 29465]",270,0.70657706
80,"(9825, 9825)",3,"[29513, 29513]",318,0.6815366999999999
81,"(10093, 10093)",3,"[30317, 30317]",-482,0.6167796999999999
82,"(10404, 10404)",3,"[31250, 31250]",451,0.92061937
83,"(10436, 10436)",3,"[31346, 31346]",547,0.5101769
84,"(10539, 10539)",3,"[31655, 31655]",856,0.6019793000000001
85,"(10956, 10956)",3,"[32906, 32906]",-1132,0.9401845
86,"(11339, 11339)",3,"[34055, 34055]",17,0.6690251
87,"(11353, 11353)",3,"[34097, 34097]",59,0.9774304
88,"(11469, 11469)",3,"[34445, 34445]",-250,0.5996912
89,"(11533, 11533)",3,"[34637, 34637]",-58,0.74211264
90,"(11596, 11596)",3,"[34826, 34826]",45,0.7336164000000001
91,"(11982, 11982)",3,"[35984, 35984]",-287,0.6912239
92,"(12051, 12051)",3,"[36191, 36191]",-80,0.9900267
93,"(12053, 12053)",3,"[36197, 36197]",-74,0.743744
94,"(12422, 12422)",3,"[37304, 37304]",-594,0.9331812
95,"(12424, 12424)",3,"[37310, 37310]",-588,0.5774434
96,"(12455, 12455)",3,"[37403, 37403]",-495,0.6436245
97,"(12506, 12506)",3,"[37556, 37556]",-342,0.97740686
98,"(12508, 12508)",3,"[37562, 37562]",-336,0.6956626
99,"(12611, 12611)",3,"[37871, 37871]",-27,0.5588581
100,"(12628, 12628)",3,"[37922, 37922]",24,0.78262514
101,"(12995, 12995)",3,"[39023, 39023]",-162,0.97692376
