,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(8, 9)",6,"[62, 65]",-190,0.9866289
1,"(27, 27)",3,"[119, 119]",-136,0.5580543
2,"(63, 66)",12,"[227, 236]",-19,0.9662985999999999
3,"(82, 85)",12,"[284, 293]",29,0.994713
4,"(145, 146)",6,"[473, 476]",218,0.97006935
5,"(203, 203)",3,"[647, 647]",392,0.97620255
6,"(632, 632)",3,"[1934, 1934]",-865,0.9295004000000001
7,"(682, 682)",3,"[2084, 2084]",-715,0.8900937
8,"(831, 831)",3,"[2531, 2531]",-268,0.83335334
9,"(875, 877)",9,"[2663, 2669]",-130,0.9881103000000001
10,"(887, 887)",3,"[2699, 2699]",-100,0.74889654
11,"(1011, 1012)",6,"[3071, 3074]",272,0.81124777
12,"(1065, 1065)",3,"[3233, 3233]",434,0.743685
13,"(1197, 1198)",6,"[3629, 3632]",-101,0.7934398
14,"(1671, 1671)",3,"[5051, 5051]",31,0.9515444
15,"(1737, 1738)",6,"[5249, 5252]",229,0.77919996
16,"(1835, 1835)",3,"[5543, 5543]",13,0.8144974
17,"(1837, 1837)",3,"[5549, 5549]",19,0.9112355
18,"(1872, 1872)",3,"[5654, 5654]",17,0.73615
19,"(2004, 2004)",3,"[6050, 6050]",367,0.916035
20,"(2064, 2064)",3,"[6230, 6230]",-299,0.9719239
21,"(2473, 2473)",3,"[7457, 7457]",928,0.7887404
22,"(2496, 2496)",3,"[7526, 7526]",997,0.8375836999999999
23,"(2529, 2529)",3,"[7625, 7625]",1096,0.6488483
24,"(2617, 2617)",3,"[7889, 7889]",-1302,0.7527497
25,"(2629, 2629)",3,"[7925, 7925]",-1266,0.5202532999999999
26,"(2639, 2641)",9,"[7955, 7961]",-1230,0.9690167
27,"(2886, 2886)",3,"[8696, 8696]",-495,0.81007063
28,"(2930, 2930)",3,"[8828, 8828]",-363,0.85605186
29,"(3046, 3046)",3,"[9176, 9176]",-15,0.84122473
30,"(3080, 3080)",3,"[9278, 9278]",87,0.6204569000000001
31,"(3138, 3139)",6,"[9452, 9455]",261,0.56950086
32,"(3288, 3291)",12,"[9902, 9911]",9,0.9945082000000001
33,"(3365, 3365)",3,"[10133, 10133]",205,0.9370626
34,"(3383, 3383)",3,"[10187, 10187]",259,0.97227234
35,"(3502, 3502)",3,"[10544, 10544]",-99,0.95677686
36,"(3527, 3533)",21,"[10619, 10637]",-6,0.97863746
37,"(3610, 3610)",3,"[10868, 10868]",225,0.85401076
38,"(3941, 3941)",3,"[11861, 11861]",479,0.74236494
39,"(3967, 3967)",3,"[11939, 11939]",557,0.95037407
40,"(3991, 3991)",3,"[12011, 12011]",629,0.9208601999999999
41,"(4018, 4018)",3,"[12092, 12092]",710,0.8149495
42,"(4048, 4048)",3,"[12182, 12182]",800,0.7394255999999999
43,"(4169, 4170)",6,"[12545, 12548]",1163,0.9642107
44,"(4214, 4214)",3,"[12680, 12680]",1298,0.66016823
45,"(4291, 4291)",3,"[12911, 12911]",-1168,0.57475185
46,"(4508, 4508)",3,"[13562, 13562]",-517,0.6764747
47,"(4682, 4682)",3,"[14084, 14084]",5,0.9715244000000001
48,"(4684, 4685)",6,"[14090, 14093]",11,0.96783495
49,"(4700, 4702)",9,"[14138, 14144]",59,0.9810851999999999
50,"(4712, 4712)",3,"[14174, 14174]",95,0.5571090999999999
51,"(4721, 4721)",3,"[14201, 14201]",122,0.6248866
52,"(4745, 4746)",6,"[14273, 14276]",194,0.82057244
