,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(64, 66)",9,"[230, 236]",-19,0.9808507
1,"(82, 85)",12,"[284, 293]",29,0.98985225
2,"(144, 146)",9,"[470, 476]",215,0.9463744000000001
3,"(228, 228)",3,"[722, 722]",467,0.7870861
4,"(273, 274)",6,"[857, 860]",602,0.94914573
5,"(276, 276)",3,"[866, 866]",611,0.58283794
6,"(549, 549)",3,"[1685, 1685]",-1114,0.6233729
7,"(632, 632)",3,"[1934, 1934]",-865,0.89054793
8,"(695, 695)",3,"[2123, 2123]",-676,0.8483384
9,"(770, 770)",3,"[2348, 2348]",-451,0.62376606
10,"(787, 788)",6,"[2399, 2402]",-397,0.6656949000000001
11,"(875, 875)",3,"[2663, 2663]",-136,0.9108530999999999
12,"(990, 990)",3,"[3008, 3008]",209,0.53409386
13,"(1065, 1065)",3,"[3233, 3233]",434,0.62781036
14,"(1085, 1085)",3,"[3293, 3293]",-440,0.9662134
15,"(1113, 1113)",3,"[3377, 3377]",-356,0.9031925999999999
16,"(1129, 1130)",6,"[3425, 3428]",-305,0.5647111
17,"(1210, 1210)",3,"[3668, 3668]",-65,0.71930015
18,"(1212, 1212)",3,"[3674, 3674]",-59,0.52089983
19,"(1397, 1398)",6,"[4229, 4232]",496,0.8248280000000001
20,"(1414, 1414)",3,"[4280, 4280]",547,0.7520197
21,"(1509, 1509)",3,"[4565, 4565]",-455,0.8965254
22,"(1630, 1630)",3,"[4928, 4928]",-92,0.8510344999999999
23,"(1671, 1671)",3,"[5051, 5051]",31,0.89894503
24,"(1673, 1673)",3,"[5057, 5057]",37,0.5296659
25,"(1683, 1683)",3,"[5087, 5087]",67,0.6876383
26,"(1835, 1835)",3,"[5543, 5543]",13,0.98449916
27,"(1837, 1837)",3,"[5549, 5549]",19,0.8962751
28,"(1885, 1885)",3,"[5693, 5693]",10,0.5076222
29,"(1970, 1970)",3,"[5948, 5948]",265,0.66034406
