,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 9)",9,"[59, 65]",-190,0.9550576
1,"(65, 65)",3,"[233, 233]",-22,0.6825419
2,"(81, 85)",15,"[281, 293]",26,0.9999877
3,"(131, 132)",6,"[431, 434]",176,0.7708176
4,"(144, 145)",6,"[470, 473]",215,0.9489206
5,"(147, 147)",3,"[479, 479]",224,0.5097034
6,"(154, 154)",3,"[500, 500]",245,0.86294883
7,"(157, 158)",6,"[509, 512]",254,0.7243004
8,"(430, 430)",3,"[1328, 1328]",1073,0.694533
9,"(548, 549)",6,"[1682, 1685]",-1114,0.84459996
10,"(598, 598)",3,"[1832, 1832]",-967,0.7040284000000001
11,"(631, 631)",3,"[1931, 1931]",-868,0.65800893
12,"(680, 682)",9,"[2078, 2084]",-715,0.99641186
13,"(770, 770)",3,"[2348, 2348]",-451,0.6494241
14,"(806, 806)",3,"[2456, 2456]",-343,0.5200943
15,"(874, 875)",6,"[2660, 2663]",-136,0.9236719000000001
16,"(1082, 1085)",12,"[3284, 3293]",-440,0.9378989
17,"(1106, 1106)",3,"[3356, 3356]",-377,0.5254658
18,"(1198, 1198)",3,"[3632, 3632]",-101,0.69970894
19,"(1261, 1262)",6,"[3821, 3824]",88,0.80395406
20,"(1307, 1307)",3,"[3959, 3959]",226,0.83318514
21,"(1438, 1438)",3,"[4352, 4352]",619,0.88413686
22,"(1569, 1569)",3,"[4745, 4745]",-275,0.56700855
23,"(1580, 1581)",6,"[4778, 4781]",-239,0.84912604
24,"(1632, 1634)",9,"[4934, 4940]",-80,0.9748216000000001
25,"(1737, 1738)",6,"[5249, 5252]",229,0.8589018
26,"(1770, 1770)",3,"[5348, 5348]",-182,0.67201906
27,"(1873, 1873)",3,"[5657, 5657]",20,0.6700969
28,"(1926, 1927)",6,"[5816, 5819]",133,0.9950276
29,"(2081, 2081)",3,"[6281, 6281]",-248,0.8033724
30,"(2139, 2139)",3,"[6455, 6455]",-74,0.62244457
31,"(2141, 2142)",6,"[6461, 6464]",-65,0.874325
32,"(2193, 2194)",6,"[6617, 6620]",88,0.6361836
33,"(2258, 2258)",3,"[6812, 6812]",283,0.5539683000000001
34,"(2407, 2408)",6,"[7259, 7262]",730,0.9562318000000001
35,"(2471, 2475)",15,"[7451, 7463]",922,0.9868808000000001
36,"(2586, 2587)",6,"[7796, 7799]",1267,0.90619594
37,"(2639, 2640)",6,"[7955, 7958]",-1233,0.72485155
38,"(2685, 2686)",6,"[8093, 8096]",-1095,0.8469591999999999
39,"(2764, 2764)",3,"[8330, 8330]",-861,0.54555994
40,"(2885, 2886)",6,"[8693, 8696]",-495,0.9563019
41,"(2930, 2933)",12,"[8828, 8837]",-354,0.97701037
42,"(3044, 3044)",3,"[9170, 9170]",-21,0.531077
43,"(3047, 3047)",3,"[9179, 9179]",-12,0.7974778
44,"(3049, 3049)",3,"[9185, 9185]",-6,0.9644073000000001
45,"(3193, 3193)",3,"[9617, 9617]",-276,0.56144345
46,"(3242, 3242)",3,"[9764, 9764]",-129,0.5478287
47,"(3288, 3291)",12,"[9902, 9911]",9,0.99931526
48,"(3361, 3361)",3,"[10121, 10121]",193,0.69563264
49,"(3382, 3382)",3,"[10184, 10184]",256,0.568221
50,"(3454, 3454)",3,"[10400, 10400]",-243,0.6535662
51,"(3474, 3474)",3,"[10460, 10460]",-183,0.50756705
52,"(3492, 3493)",6,"[10514, 10517]",-126,0.6231541
53,"(3516, 3516)",3,"[10586, 10586]",-57,0.59823656
54,"(3561, 3561)",3,"[10721, 10721]",78,0.69624317
55,"(3763, 3763)",3,"[11327, 11327]",12,0.7429916999999999
56,"(3939, 3941)",9,"[11855, 11861]",473,0.98820066
57,"(4017, 4018)",6,"[12089, 12092]",707,0.9440424999999999
58,"(4031, 4031)",3,"[12131, 12131]",749,0.5838263000000001
59,"(4072, 4072)",3,"[12254, 12254]",872,0.55828476
60,"(4125, 4125)",3,"[12413, 12413]",1031,0.5458812
61,"(4155, 4155)",3,"[12503, 12503]",1121,0.5254522
62,"(4168, 4171)",12,"[12542, 12551]",1160,0.99311465
63,"(4199, 4199)",3,"[12635, 12635]",1253,0.8097826
64,"(4214, 4215)",6,"[12680, 12683]",1298,0.6556695
65,"(4315, 4316)",6,"[12983, 12986]",-1093,0.92837477
66,"(4507, 4508)",6,"[13559, 13562]",-517,0.7302211999999999
67,"(4682, 4685)",12,"[14084, 14093]",5,0.97752863
68,"(4744, 4744)",3,"[14270, 14270]",191,0.5988683000000001
69,"(4746, 4746)",3,"[14276, 14276]",197,0.63823086
70,"(4951, 4951)",3,"[14891, 14891]",-407,0.62335813
71,"(5092, 5094)",9,"[15314, 15320]",16,0.89015424
72,"(5258, 5258)",3,"[15812, 15812]",514,0.7342223000000001
