,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(8, 9)",6,"[62, 65]",-190,0.96213394
1,"(65, 65)",3,"[233, 233]",-22,0.5193367
2,"(82, 85)",12,"[284, 293]",29,0.992195
3,"(133, 133)",3,"[437, 437]",182,0.6825779000000001
4,"(145, 146)",6,"[473, 476]",218,0.86066866
5,"(203, 203)",3,"[647, 647]",392,0.6718429
6,"(682, 682)",3,"[2084, 2084]",-715,0.79002553
7,"(831, 831)",3,"[2531, 2531]",-268,0.73067266
8,"(875, 876)",6,"[2663, 2666]",-133,0.9407085999999999
9,"(1197, 1198)",6,"[3629, 3632]",-101,0.75950617
10,"(1671, 1671)",3,"[5051, 5051]",31,0.75045913
11,"(1681, 1681)",3,"[5081, 5081]",61,0.66319126
12,"(1683, 1683)",3,"[5087, 5087]",67,0.57727927
13,"(1738, 1738)",3,"[5252, 5252]",232,0.8759193000000001
14,"(2004, 2004)",3,"[6050, 6050]",367,0.8604782
15,"(2064, 2064)",3,"[6230, 6230]",-299,0.8581953999999999
16,"(2410, 2410)",3,"[7268, 7268]",739,0.6398796999999999
17,"(2473, 2473)",3,"[7457, 7457]",928,0.8656079
18,"(2617, 2618)",6,"[7889, 7892]",-1299,0.8149448
19,"(2629, 2629)",3,"[7925, 7925]",-1266,0.52430886
20,"(2640, 2641)",6,"[7958, 7961]",-1230,0.9809873
21,"(2930, 2930)",3,"[8828, 8828]",-363,0.8368976
22,"(3046, 3046)",3,"[9176, 9176]",-15,0.53593546
23,"(3288, 3291)",12,"[9902, 9911]",9,0.99130577
24,"(3365, 3365)",3,"[10133, 10133]",205,0.75679076
25,"(3383, 3383)",3,"[10187, 10187]",259,0.7908967
26,"(3502, 3502)",3,"[10544, 10544]",-99,0.9023357
27,"(3527, 3529)",9,"[10619, 10625]",-18,0.6259823
28,"(3940, 3940)",3,"[11858, 11858]",476,0.5559166
29,"(3991, 3991)",3,"[12011, 12011]",629,0.9064969
30,"(4067, 4067)",3,"[12239, 12239]",857,0.7840050000000001
31,"(4169, 4169)",3,"[12545, 12545]",1163,0.59060067
32,"(4215, 4215)",3,"[12683, 12683]",1301,0.6910629
33,"(4316, 4316)",3,"[12986, 12986]",-1093,0.6050279000000001
34,"(4508, 4508)",3,"[13562, 13562]",-517,0.76544166
35,"(4682, 4682)",3,"[14084, 14084]",5,0.955832
36,"(4684, 4684)",3,"[14090, 14090]",11,0.93581444
37,"(4694, 4694)",3,"[14120, 14120]",41,0.6716141999999999
38,"(4700, 4702)",9,"[14138, 14144]",59,0.95338005
39,"(4746, 4746)",3,"[14276, 14276]",197,0.56907547
40,"(5092, 5094)",9,"[15314, 15320]",16,0.9922254
41,"(5374, 5376)",9,"[16160, 16166]",-391,0.98803174
42,"(5489, 5489)",3,"[16505, 16505]",-52,0.50116026
43,"(5517, 5517)",3,"[16589, 16589]",32,0.5215561
44,"(5715, 5715)",3,"[17183, 17183]",177,0.5167885
45,"(5745, 5745)",3,"[17273, 17273]",267,0.95663077
46,"(5812, 5812)",3,"[17474, 17474]",468,0.8604494
47,"(5818, 5819)",6,"[17492, 17495]",486,0.9707591999999998
48,"(5821, 5821)",3,"[17501, 17501]",495,0.7971202
49,"(5882, 5882)",3,"[17684, 17684]",678,0.8510419
50,"(6408, 6411)",12,"[19262, 19271]",-349,0.9725524
51,"(6576, 6576)",3,"[19766, 19766]",-30,0.64494616
52,"(6586, 6586)",3,"[19796, 19796]",0,0.70175
53,"(6703, 6703)",3,"[20147, 20147]",-86,0.5023279
54,"(6837, 6837)",3,"[20549, 20549]",-266,0.5400798000000001
55,"(6911, 6914)",12,"[20771, 20780]",-35,0.9894856
56,"(7031, 7031)",3,"[21131, 21131]",-268,0.70203424
57,"(7407, 7408)",6,"[22259, 22262]",-86,0.8032913
58,"(7434, 7434)",3,"[22340, 22340]",-8,0.51937425
59,"(7461, 7461)",3,"[22421, 22421]",73,0.5503326999999999
60,"(7501, 7504)",12,"[22541, 22550]",193,0.9846043999999999
61,"(7658, 7658)",3,"[23012, 23012]",664,0.68215436
62,"(7752, 7752)",3,"[23294, 23294]",946,0.7516255000000001
63,"(8211, 8211)",3,"[24671, 24671]",-536,0.8152113000000001
64,"(8285, 8285)",3,"[24893, 24893]",-314,0.5222254
65,"(8558, 8561)",12,"[25712, 25721]",11,0.94720185
66,"(8630, 8630)",3,"[25928, 25928]",165,0.8619587
