,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 9)",9,"[59, 65]",-190,0.8664530999999999
1,"(81, 85)",15,"[281, 293]",26,0.99257374
2,"(129, 129)",3,"[425, 425]",170,0.51517195
3,"(204, 204)",3,"[650, 650]",395,0.5848420999999999
4,"(387, 388)",6,"[1199, 1202]",944,0.6326611
5,"(548, 549)",6,"[1682, 1685]",-1114,0.81199956
6,"(596, 598)",9,"[1826, 1832]",-967,0.7136008
7,"(681, 683)",9,"[2081, 2087]",-712,0.83953136
8,"(874, 875)",6,"[2660, 2663]",-136,0.80278784
9,"(877, 878)",6,"[2669, 2672]",-127,0.5874199000000001
10,"(1081, 1084)",12,"[3281, 3290]",-443,0.86393845
11,"(1197, 1198)",6,"[3629, 3632]",-101,0.74365664
12,"(1304, 1305)",6,"[3950, 3953]",217,0.7343873000000001
13,"(1580, 1580)",3,"[4778, 4778]",-242,0.64073795
14,"(1695, 1695)",3,"[5123, 5123]",103,0.530449
15,"(1711, 1711)",3,"[5171, 5171]",151,0.51953256
16,"(1737, 1738)",6,"[5249, 5252]",229,0.70490694
17,"(1770, 1770)",3,"[5348, 5348]",-182,0.5820951999999999
18,"(1906, 1906)",3,"[5756, 5756]",73,0.55145407
19,"(1925, 1927)",9,"[5813, 5819]",130,0.9300666
20,"(2064, 2064)",3,"[6230, 6230]",-299,0.6726169
21,"(2141, 2142)",6,"[6461, 6464]",-65,0.7178356
22,"(2157, 2158)",6,"[6509, 6512]",-17,0.6679046
23,"(2192, 2193)",6,"[6614, 6617]",85,0.5351273
24,"(2407, 2410)",12,"[7259, 7268]",730,0.84411883
25,"(2470, 2475)",18,"[7448, 7463]",919,0.97526973
26,"(2552, 2552)",3,"[7694, 7694]",1165,0.5627557
27,"(2584, 2584)",3,"[7790, 7790]",1261,0.5040157999999999
28,"(2586, 2587)",6,"[7796, 7799]",1267,0.7421456
29,"(2617, 2618)",6,"[7889, 7892]",-1299,0.67344874
30,"(2639, 2640)",6,"[7955, 7958]",-1233,0.65642864
31,"(2686, 2686)",3,"[8096, 8096]",-1095,0.5410376
32,"(2885, 2886)",6,"[8693, 8696]",-495,0.81297266
33,"(2929, 2932)",12,"[8825, 8834]",-357,0.9333452
34,"(2950, 2950)",3,"[8888, 8888]",-303,0.5855758000000001
35,"(3043, 3047)",15,"[9167, 9179]",-12,0.7347636
36,"(3090, 3090)",3,"[9308, 9308]",117,0.57229227
37,"(3288, 3291)",12,"[9902, 9911]",9,0.9701377
38,"(3361, 3362)",6,"[10121, 10124]",193,0.7067437
39,"(3380, 3380)",3,"[10178, 10178]",250,0.5144885
40,"(3765, 3765)",3,"[11333, 11333]",18,0.6090513000000001
41,"(3871, 3873)",9,"[11651, 11657]",269,0.6849288
42,"(3939, 3942)",12,"[11855, 11864]",473,0.8830583000000001
43,"(3988, 3989)",6,"[12002, 12005]",620,0.665136
44,"(4016, 4017)",6,"[12086, 12089]",704,0.6515784
45,"(4154, 4155)",6,"[12500, 12503]",1118,0.6240521
46,"(4168, 4170)",9,"[12542, 12548]",1160,0.93546206
47,"(4199, 4200)",6,"[12635, 12638]",1253,0.7692399000000001
48,"(4214, 4216)",9,"[12680, 12686]",1298,0.7771913
49,"(4290, 4290)",3,"[12908, 12908]",-1171,0.50566596
50,"(4315, 4316)",6,"[12983, 12986]",-1093,0.6088733000000001
51,"(4459, 4462)",12,"[13415, 13424]",-655,0.72300655
52,"(4508, 4508)",3,"[13562, 13562]",-517,0.5308546
53,"(4542, 4543)",6,"[13664, 13667]",-412,0.6578961
54,"(4650, 4650)",3,"[13988, 13988]",-91,0.5449688
55,"(4666, 4666)",3,"[14036, 14036]",-43,0.54562104
56,"(4681, 4683)",9,"[14081, 14087]",2,0.9319561
57,"(4713, 4713)",3,"[14177, 14177]",98,0.54914516
58,"(5110, 5110)",3,"[15368, 15368]",70,0.505518
59,"(5256, 5256)",3,"[15806, 15806]",508,0.52968013
60,"(5258, 5258)",3,"[15812, 15812]",514,0.60870004
61,"(5374, 5377)",12,"[16160, 16169]",-388,0.9819973
62,"(5398, 5399)",6,"[16232, 16235]",-322,0.6083843000000001
63,"(5469, 5469)",3,"[16445, 16445]",-112,0.5858438
64,"(5516, 5518)",9,"[16586, 16592]",29,0.82965714
65,"(5583, 5585)",9,"[16787, 16793]",36,0.7976138
66,"(5669, 5670)",6,"[17045, 17048]",39,0.7112739
67,"(5693, 5694)",6,"[17117, 17120]",111,0.90305007
68,"(5732, 5733)",6,"[17234, 17237]",228,0.6879933000000001
69,"(5773, 5774)",6,"[17357, 17360]",351,0.6110135999999999
70,"(5818, 5823)",18,"[17492, 17507]",486,0.8161924
71,"(5877, 5878)",6,"[17669, 17672]",663,0.6706739
72,"(5884, 5884)",3,"[17690, 17690]",684,0.5044797000000001
73,"(6062, 6062)",3,"[18224, 18224]",-431,0.5067522
74,"(6248, 6250)",9,"[18782, 18788]",127,0.8939662
75,"(6407, 6408)",6,"[19259, 19262]",-358,0.6397398
76,"(6410, 6411)",6,"[19268, 19271]",-349,0.5926243
77,"(6447, 6447)",3,"[19379, 19379]",-241,0.5933510000000001
78,"(6796, 6796)",3,"[20426, 20426]",193,0.680343
79,"(6909, 6909)",3,"[20765, 20765]",-50,0.5615916999999999
80,"(6911, 6914)",12,"[20771, 20780]",-35,0.9036450999999999
81,"(6988, 6988)",3,"[21002, 21002]",187,0.5730444
82,"(7029, 7029)",3,"[21125, 21125]",-274,0.836251
83,"(7047, 7047)",3,"[21179, 21179]",-220,0.6705220000000001
84,"(7136, 7137)",6,"[21446, 21449]",47,0.7110805
85,"(7168, 7169)",6,"[21542, 21545]",143,0.55022186
86,"(7267, 7267)",3,"[21839, 21839]",440,0.60282
87,"(7405, 7407)",9,"[22253, 22259]",-89,0.76861775
88,"(7447, 7448)",6,"[22379, 22382]",31,0.64572555
89,"(7501, 7504)",12,"[22541, 22550]",193,0.95234174
90,"(7615, 7616)",6,"[22883, 22886]",535,0.6231201
91,"(7658, 7658)",3,"[23012, 23012]",664,0.52520806
92,"(8555, 8560)",18,"[25703, 25718]",2,0.97463596
93,"(8631, 8631)",3,"[25931, 25931]",168,0.5062295
94,"(8660, 8660)",3,"[26018, 26018]",255,0.6244265
95,"(8833, 8834)",6,"[26537, 26540]",262,0.76128995
96,"(8854, 8855)",6,"[26600, 26603]",325,0.5234582
97,"(8908, 8908)",3,"[26762, 26762]",-465,0.6371456
98,"(9075, 9075)",3,"[27263, 27263]",36,0.5323726
99,"(9133, 9133)",3,"[27437, 27437]",210,0.6724456999999999
100,"(9183, 9184)",6,"[27587, 27590]",360,0.8400396000000001
101,"(9560, 9561)",6,"[28718, 28721]",-474,0.5979363
102,"(9732, 9732)",3,"[29234, 29234]",39,0.5101265
103,"(9740, 9740)",3,"[29258, 29258]",63,0.8071017
104,"(9759, 9763)",15,"[29315, 29327]",120,0.89268714
105,"(9822, 9825)",12,"[29504, 29513]",309,0.93355596
106,"(9864, 9866)",9,"[29630, 29636]",435,0.9286302
107,"(10059, 10063)",15,"[30215, 30227]",-572,0.9653889999999999
108,"(10270, 10272)",9,"[30848, 30854]",49,0.92206305
109,"(10342, 10343)",6,"[31064, 31067]",265,0.8461113000000001
110,"(10389, 10390)",6,"[31205, 31208]",406,0.72381276
111,"(10487, 10489)",9,"[31499, 31505]",700,0.80912155
112,"(10525, 10527)",9,"[31613, 31619]",814,0.6162781999999999
113,"(10950, 10952)",9,"[32888, 32894]",-1144,0.7501058
114,"(10969, 10969)",3,"[32945, 32945]",-1093,0.53421617
115,"(11145, 11145)",3,"[33473, 33473]",-565,0.51374114
116,"(11276, 11277)",6,"[33866, 33869]",-169,0.6405668999999999
117,"(11352, 11354)",9,"[34094, 34100]",56,0.9249265999999999
118,"(11432, 11432)",3,"[34334, 34334]",296,0.67486876
119,"(11461, 11462)",6,"[34421, 34424]",-271,0.63644725
120,"(11526, 11527)",6,"[34616, 34619]",-76,0.73490185
121,"(11614, 11615)",6,"[34880, 34883]",99,0.8134677
122,"(11692, 11694)",9,"[35114, 35120]",-257,0.74328583
123,"(11926, 11926)",3,"[35816, 35816]",439,0.5938829999999999
124,"(11962, 11963)",6,"[35924, 35927]",-344,0.747526
125,"(12008, 12008)",3,"[36062, 36062]",-209,0.643273
126,"(12056, 12056)",3,"[36206, 36206]",-65,0.6178680999999999
127,"(12185, 12187)",9,"[36593, 36599]",322,0.9035384
128,"(12253, 12254)",6,"[36797, 36800]",526,0.7823863
129,"(12303, 12306)",12,"[36947, 36956]",676,0.9346456
130,"(12408, 12408)",3,"[37262, 37262]",-636,0.5328488
131,"(12447, 12449)",9,"[37379, 37385]",-513,0.8644786
132,"(12523, 12524)",6,"[37607, 37610]",-288,0.6215257
133,"(12792, 12792)",3,"[38414, 38414]",516,0.5060885
134,"(12959, 12961)",9,"[38915, 38921]",-264,0.7594774999999999
135,"(13012, 13013)",6,"[39074, 39077]",-108,0.67340237
136,"(13180, 13181)",6,"[39578, 39581]",334,0.7321864
137,"(13386, 13386)",3,"[40196, 40196]",-221,0.7151224
138,"(13450, 13450)",3,"[40388, 40388]",-29,0.5361560000000001
139,"(13484, 13484)",3,"[40490, 40490]",73,0.57573426
140,"(13486, 13486)",3,"[40496, 40496]",79,0.63754827
141,"(13517, 13517)",3,"[40589, 40589]",172,0.57671744
142,"(13557, 13558)",6,"[40709, 40712]",292,0.6404251999999999
143,"(13675, 13675)",3,"[41063, 41063]",646,0.6335757
144,"(13877, 13877)",3,"[41669, 41669]",1252,0.56544316
145,"(13952, 13954)",9,"[41894, 41900]",-1273,0.9325813000000001
146,"(13974, 13976)",9,"[41960, 41966]",-1207,0.77388924
147,"(14047, 14049)",9,"[42179, 42185]",-988,0.94157493
148,"(14061, 14062)",6,"[42221, 42224]",-949,0.6650576
149,"(14080, 14080)",3,"[42278, 42278]",-895,0.64280474
150,"(14109, 14109)",3,"[42365, 42365]",-808,0.7072602
151,"(14291, 14294)",12,"[42911, 42920]",-253,0.8306635
152,"(14325, 14326)",6,"[43013, 43016]",-157,0.7713941999999999
153,"(14622, 14622)",3,"[43904, 43904]",-225,0.63928515
154,"(14670, 14672)",9,"[44048, 44054]",-75,0.9212028
155,"(14891, 14892)",6,"[44711, 44714]",582,0.57094026
156,"(14933, 14933)",3,"[44837, 44837]",-629,0.5262713000000001
157,"(14946, 14949)",12,"[44876, 44885]",-581,0.97385347
158,"(14965, 14965)",3,"[44933, 44933]",-533,0.59706765
159,"(15060, 15060)",3,"[45218, 45218]",-248,0.53794706
160,"(15122, 15122)",3,"[45404, 45404]",-62,0.73403955
161,"(15256, 15260)",15,"[45806, 45818]",56,0.83202505
162,"(15485, 15485)",3,"[46493, 46493]",-645,0.5495684000000001
163,"(15538, 15539)",6,"[46652, 46655]",-483,0.81661046
164,"(15625, 15625)",3,"[46913, 46913]",-225,0.548557
165,"(15659, 15661)",9,"[47015, 47021]",-117,0.7950151999999999
166,"(15695, 15695)",3,"[47123, 47123]",-15,0.52258956
167,"(15730, 15733)",12,"[47228, 47237]",90,0.9546382999999999
168,"(15892, 15892)",3,"[47714, 47714]",-62,0.5771071
169,"(16235, 16236)",6,"[48743, 48746]",-885,0.73823404
170,"(16311, 16312)",6,"[48971, 48974]",-657,0.8004503000000001
171,"(16476, 16476)",3,"[49466, 49466]",-165,0.72415745
172,"(16539, 16540)",6,"[49655, 49658]",24,0.52558917
173,"(16574, 16574)",3,"[49760, 49760]",129,0.58911926
174,"(16616, 16616)",3,"[49886, 49886]",255,0.5073119
175,"(16688, 16688)",3,"[50102, 50102]",-200,0.5519126999999999
176,"(16765, 16765)",3,"[50333, 50333]",31,0.5982678000000001
177,"(16855, 16855)",3,"[50603, 50603]",223,0.5674563
178,"(16880, 16881)",6,"[50678, 50681]",298,0.5842062
179,"(16892, 16892)",3,"[50714, 50714]",334,0.5217555
180,"(17055, 17056)",6,"[51203, 51206]",-23,0.64830065
181,"(17165, 17166)",6,"[51533, 51536]",-73,0.7712158
182,"(17342, 17342)",3,"[52064, 52064]",-363,0.5022479000000001
183,"(17548, 17548)",3,"[52682, 52682]",255,0.5402229000000001
184,"(17611, 17612)",6,"[52871, 52874]",444,0.63125795
185,"(17762, 17762)",3,"[53324, 53324]",-92,0.5314284
186,"(17961, 17961)",3,"[53921, 53921]",505,0.62299484
187,"(18242, 18242)",3,"[54764, 54764]",9,0.6292238
188,"(18702, 18702)",3,"[56144, 56144]",1389,0.5841743
189,"(18716, 18719)",12,"[56186, 56195]",1431,0.8905533999999999
190,"(18743, 18743)",3,"[56267, 56267]",1512,0.56319875
191,"(18801, 18801)",3,"[56441, 56441]",1686,0.5632705
192,"(18819, 18820)",6,"[56495, 56498]",-1681,0.51943815
193,"(19178, 19180)",9,"[57572, 57578]",-601,0.88727343
194,"(19220, 19220)",3,"[57698, 57698]",-481,0.59680045
195,"(19225, 19225)",3,"[57713, 57713]",-466,0.57989955
196,"(19451, 19455)",15,"[58391, 58403]",212,0.99059755
197,"(19483, 19483)",3,"[58487, 58487]",308,0.5304428000000001
198,"(19533, 19533)",3,"[58637, 58637]",458,0.5202100000000001
199,"(19580, 19581)",6,"[58778, 58781]",-343,0.62089527
200,"(19584, 19584)",3,"[58790, 58790]",-334,0.53313804
201,"(19616, 19617)",6,"[58886, 58889]",-235,0.7031178000000001
202,"(19655, 19657)",9,"[59003, 59009]",-115,0.6794525
203,"(19713, 19714)",6,"[59177, 59180]",53,0.7436598000000001
204,"(19733, 19733)",3,"[59237, 59237]",-42,0.5240001
205,"(19812, 19812)",3,"[59474, 59474]",195,0.5912861999999999
206,"(19834, 19834)",3,"[59540, 59540]",-147,0.5431906
207,"(19861, 19863)",9,"[59621, 59627]",-60,0.9450849
208,"(19884, 19884)",3,"[59690, 59690]",3,0.62812907
209,"(20090, 20093)",12,"[60308, 60317]",-41,0.91389275
210,"(20119, 20119)",3,"[60395, 60395]",37,0.53851163
211,"(20263, 20265)",9,"[60827, 60833]",469,0.75242424
212,"(20675, 20675)",3,"[62063, 62063]",-1366,0.5404291
213,"(20770, 20770)",3,"[62348, 62348]",-1081,0.5770979
214,"(20851, 20852)",6,"[62591, 62594]",-835,0.51148003
215,"(20978, 20979)",6,"[62972, 62975]",-454,0.756409
216,"(21049, 21049)",3,"[63185, 63185]",-244,0.62852174
217,"(21090, 21092)",9,"[63308, 63314]",-115,0.7427891999999999
218,"(21151, 21153)",9,"[63491, 63497]",62,0.72422224
