,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(8, 8)",3,"[62, 62]",-193,0.7409385
1,"(81, 85)",15,"[281, 293]",26,0.99455243
2,"(129, 129)",3,"[425, 425]",170,0.5459255999999999
3,"(204, 204)",3,"[650, 650]",395,0.5083662999999999
4,"(548, 548)",3,"[1682, 1682]",-1117,0.70615745
5,"(596, 598)",9,"[1826, 1832]",-967,0.64420164
6,"(631, 631)",3,"[1931, 1931]",-868,0.56133074
7,"(681, 682)",6,"[2081, 2084]",-715,0.7791306
8,"(874, 875)",6,"[2660, 2663]",-136,0.73048675
9,"(878, 878)",3,"[2672, 2672]",-127,0.598117
10,"(1082, 1084)",9,"[3284, 3290]",-443,0.83588755
11,"(1198, 1198)",3,"[3632, 3632]",-101,0.70020217
12,"(1304, 1304)",3,"[3950, 3950]",217,0.61500525
13,"(1307, 1307)",3,"[3959, 3959]",226,0.5531224
14,"(1580, 1580)",3,"[4778, 4778]",-242,0.5026339
15,"(1633, 1633)",3,"[4937, 4937]",-83,0.5470602
16,"(1926, 1927)",6,"[5816, 5819]",133,0.89689994
17,"(1930, 1930)",3,"[5828, 5828]",145,0.5083380999999999
18,"(2064, 2064)",3,"[6230, 6230]",-299,0.6656029
19,"(2158, 2158)",3,"[6512, 6512]",-17,0.566768
20,"(2192, 2194)",9,"[6614, 6620]",85,0.60223144
21,"(2407, 2410)",12,"[7259, 7268]",730,0.7934232
22,"(2471, 2475)",15,"[7451, 7463]",922,0.97761977
23,"(2551, 2552)",6,"[7691, 7694]",1162,0.57441247
24,"(2586, 2587)",6,"[7796, 7799]",1267,0.6079445
25,"(2618, 2618)",3,"[7892, 7892]",-1299,0.6027173000000001
26,"(2640, 2640)",3,"[7958, 7958]",-1233,0.5941945
27,"(2885, 2886)",6,"[8693, 8696]",-495,0.76974535
28,"(2929, 2932)",12,"[8825, 8834]",-357,0.92192334
29,"(2950, 2950)",3,"[8888, 8888]",-303,0.60562485
30,"(3044, 3044)",3,"[9170, 9170]",-21,0.58229965
31,"(3047, 3047)",3,"[9179, 9179]",-12,0.7050949000000001
32,"(3288, 3291)",12,"[9902, 9911]",9,0.9774086
33,"(3362, 3362)",3,"[10124, 10124]",196,0.6124698000000001
34,"(3366, 3366)",3,"[10136, 10136]",208,0.5591151
35,"(3872, 3873)",6,"[11654, 11657]",272,0.6604526
36,"(3939, 3941)",9,"[11855, 11861]",473,0.8411719999999999
37,"(3989, 3989)",3,"[12005, 12005]",623,0.5178393
38,"(4016, 4017)",6,"[12086, 12089]",704,0.7155425
39,"(4154, 4155)",6,"[12500, 12503]",1118,0.5458959
40,"(4168, 4170)",9,"[12542, 12548]",1160,0.9353841999999999
41,"(4199, 4199)",3,"[12635, 12635]",1253,0.8019826
42,"(4214, 4216)",9,"[12680, 12686]",1298,0.8297662
43,"(4315, 4316)",6,"[12983, 12986]",-1093,0.61770666
44,"(4460, 4461)",6,"[13418, 13421]",-658,0.7767400999999999
45,"(4508, 4508)",3,"[13562, 13562]",-517,0.5729993
46,"(4682, 4683)",6,"[14084, 14087]",5,0.88848084
47,"(5093, 5093)",3,"[15317, 15317]",19,0.51387995
48,"(5258, 5258)",3,"[15812, 15812]",514,0.6491615
49,"(5374, 5377)",12,"[16160, 16169]",-388,0.9828655000000001
50,"(5398, 5398)",3,"[16232, 16232]",-325,0.546769
51,"(5517, 5518)",6,"[16589, 16592]",32,0.69306517
52,"(5583, 5585)",9,"[16787, 16793]",36,0.72112846
53,"(5669, 5669)",3,"[17045, 17045]",39,0.5326585
54,"(5693, 5694)",6,"[17117, 17120]",111,0.85591716
55,"(5733, 5733)",3,"[17237, 17237]",231,0.69817215
56,"(5773, 5774)",6,"[17357, 17360]",351,0.61929727
57,"(5819, 5823)",15,"[17495, 17507]",489,0.6164708999999999
58,"(5877, 5879)",9,"[17669, 17675]",663,0.54503155
59,"(6248, 6250)",9,"[18782, 18788]",127,0.79427063
60,"(6411, 6412)",6,"[19271, 19274]",-346,0.71697664
61,"(6447, 6447)",3,"[19379, 19379]",-241,0.54612005
62,"(6796, 6796)",3,"[20426, 20426]",193,0.56749517
63,"(6909, 6909)",3,"[20765, 20765]",-50,0.5629451999999999
64,"(6911, 6915)",15,"[20771, 20783]",-32,0.91122836
65,"(7029, 7029)",3,"[21125, 21125]",-274,0.7920688
66,"(7136, 7137)",6,"[21446, 21449]",47,0.70610356
67,"(7267, 7267)",3,"[21839, 21839]",440,0.58770317
68,"(7406, 7406)",3,"[22256, 22256]",-92,0.6587694000000001
69,"(7448, 7448)",3,"[22382, 22382]",34,0.50527966
70,"(7502, 7504)",9,"[22544, 22550]",196,0.8798530999999999
71,"(8073, 8073)",3,"[24257, 24257]",-950,0.59181404
72,"(8555, 8560)",18,"[25703, 25718]",2,0.96879834
73,"(8631, 8631)",3,"[25931, 25931]",168,0.51540434
74,"(8833, 8834)",6,"[26537, 26540]",262,0.66192836
75,"(8855, 8855)",3,"[26603, 26603]",328,0.5507728
76,"(8908, 8908)",3,"[26762, 26762]",-465,0.5341256999999999
77,"(9075, 9075)",3,"[27263, 27263]",36,0.58977234
78,"(9183, 9184)",6,"[27587, 27590]",360,0.8079719
79,"(9561, 9562)",6,"[28721, 28724]",-471,0.6656161999999999
80,"(9740, 9740)",3,"[29258, 29258]",63,0.5137129
81,"(9761, 9762)",6,"[29321, 29324]",126,0.7618458
82,"(9822, 9825)",12,"[29504, 29513]",309,0.9365348
83,"(9864, 9865)",6,"[29630, 29633]",435,0.90310675
84,"(10059, 10063)",15,"[30215, 30227]",-572,0.97554797
85,"(10270, 10272)",9,"[30848, 30854]",49,0.92124134
86,"(10342, 10343)",6,"[31064, 31067]",265,0.78489983
87,"(10389, 10390)",6,"[31205, 31208]",406,0.6890550999999999
88,"(10487, 10488)",6,"[31499, 31502]",700,0.79527956
89,"(10525, 10527)",9,"[31613, 31619]",814,0.61354804
90,"(10950, 10951)",6,"[32888, 32891]",-1147,0.76594806
91,"(11277, 11277)",3,"[33869, 33869]",-169,0.5816856
92,"(11335, 11335)",3,"[34043, 34043]",5,0.5632017
93,"(11353, 11354)",6,"[34097, 34100]",59,0.87751544
94,"(11526, 11526)",3,"[34616, 34616]",-79,0.60698694
95,"(11615, 11615)",3,"[34883, 34883]",102,0.756728
96,"(11692, 11694)",9,"[35114, 35120]",-257,0.679653
97,"(11926, 11926)",3,"[35816, 35816]",439,0.55288064
98,"(11962, 11962)",3,"[35924, 35924]",-347,0.5069602
99,"(12008, 12008)",3,"[36062, 36062]",-209,0.59500295
100,"(12185, 12187)",9,"[36593, 36599]",322,0.90509695
101,"(12253, 12254)",6,"[36797, 36800]",526,0.72798604
102,"(12304, 12306)",9,"[36950, 36956]",679,0.8248340000000001
103,"(12447, 12449)",9,"[37379, 37385]",-513,0.7270144000000001
104,"(12524, 12524)",3,"[37610, 37610]",-288,0.67793775
105,"(12960, 12960)",3,"[38918, 38918]",-267,0.6056026
106,"(13013, 13013)",3,"[39077, 39077]",-108,0.5797095
107,"(13180, 13181)",6,"[39578, 39581]",334,0.6002017
108,"(13386, 13386)",3,"[40196, 40196]",-221,0.6763093000000001
109,"(13484, 13484)",3,"[40490, 40490]",73,0.6184877
110,"(13486, 13486)",3,"[40496, 40496]",79,0.57493365
111,"(13517, 13517)",3,"[40589, 40589]",172,0.6341948000000001
112,"(13557, 13557)",3,"[40709, 40709]",292,0.593266
113,"(13675, 13675)",3,"[41063, 41063]",646,0.5618969
114,"(13877, 13878)",6,"[41669, 41672]",1252,0.62954867
115,"(13953, 13954)",6,"[41897, 41900]",-1273,0.83815783
116,"(13975, 13975)",3,"[41963, 41963]",-1210,0.5006387999999999
117,"(14047, 14049)",9,"[42179, 42185]",-988,0.8807975
118,"(14062, 14062)",3,"[42224, 42224]",-949,0.56268924
119,"(14109, 14109)",3,"[42365, 42365]",-808,0.5215938
120,"(14292, 14295)",12,"[42914, 42923]",-250,0.77114445
121,"(14325, 14325)",3,"[43013, 43013]",-160,0.589206
122,"(14622, 14622)",3,"[43904, 43904]",-225,0.607712
123,"(14670, 14672)",9,"[44048, 44054]",-75,0.88297194
124,"(14946, 14949)",12,"[44876, 44885]",-581,0.98028255
125,"(14965, 14965)",3,"[44933, 44933]",-533,0.5319438
126,"(15121, 15122)",6,"[45401, 45404]",-62,0.70337236
127,"(15256, 15260)",15,"[45806, 45818]",56,0.78829336
128,"(15538, 15539)",6,"[46652, 46655]",-483,0.7595558000000001
129,"(15625, 15625)",3,"[46913, 46913]",-225,0.54624563
130,"(15660, 15660)",3,"[47018, 47018]",-120,0.7029502
131,"(15695, 15695)",3,"[47123, 47123]",-15,0.62668484
132,"(15730, 15733)",12,"[47228, 47237]",90,0.9132314
133,"(15763, 15763)",3,"[47327, 47327]",189,0.60890454
134,"(16236, 16236)",3,"[48746, 48746]",-885,0.73145664
135,"(16311, 16312)",6,"[48971, 48974]",-657,0.83767825
136,"(16476, 16476)",3,"[49466, 49466]",-165,0.54554856
137,"(16574, 16574)",3,"[49760, 49760]",129,0.55939084
138,"(16688, 16688)",3,"[50102, 50102]",-200,0.6090011
139,"(16855, 16855)",3,"[50603, 50603]",223,0.58174634
140,"(17055, 17056)",6,"[51203, 51206]",-23,0.6088634
141,"(17165, 17165)",3,"[51533, 51533]",-76,0.5518807
142,"(17360, 17360)",3,"[52118, 52118]",-309,0.5764667
143,"(17612, 17612)",3,"[52874, 52874]",447,0.5424002
144,"(17762, 17762)",3,"[53324, 53324]",-92,0.56883657
145,"(18514, 18514)",3,"[55580, 55580]",825,0.6070286
146,"(18716, 18719)",12,"[56186, 56195]",1431,0.91610473
147,"(18742, 18743)",6,"[56264, 56267]",1509,0.56266916
148,"(18820, 18820)",3,"[56498, 56498]",-1681,0.5234489999999999
149,"(19179, 19180)",6,"[57575, 57578]",-601,0.88436407
150,"(19221, 19221)",3,"[57701, 57701]",-478,0.51209515
151,"(19451, 19456)",18,"[58391, 58406]",212,0.9892
152,"(19655, 19655)",3,"[59003, 59003]",-121,0.55147415
153,"(19713, 19713)",3,"[59177, 59177]",53,0.6008937
154,"(19861, 19863)",9,"[59621, 59627]",-60,0.9017246999999999
155,"(19884, 19884)",3,"[59690, 59690]",3,0.54695505
156,"(20091, 20093)",9,"[60311, 60317]",-41,0.8674888000000001
157,"(20263, 20265)",9,"[60827, 60833]",469,0.8031166000000001
158,"(20770, 20770)",3,"[62348, 62348]",-1081,0.58420515
159,"(20852, 20852)",3,"[62594, 62594]",-835,0.571627
160,"(20979, 20979)",3,"[62975, 62975]",-454,0.72401905
161,"(21049, 21049)",3,"[63185, 63185]",-244,0.56711495
162,"(21091, 21092)",6,"[63311, 63314]",-115,0.5203395000000001
163,"(21152, 21153)",6,"[63494, 63497]",65,0.6735106
