,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(8, 8)",3,"[62, 62]",-193,0.96991986
1,"(27, 27)",3,"[119, 119]",-136,0.9190103000000001
2,"(65, 65)",3,"[233, 233]",-22,0.9769623
3,"(82, 85)",12,"[284, 293]",29,0.9928935
4,"(132, 134)",9,"[434, 440]",179,0.9146110000000001
5,"(144, 146)",9,"[470, 476]",215,0.9824269
6,"(203, 203)",3,"[647, 647]",392,0.8286441999999999
7,"(300, 300)",3,"[938, 938]",683,0.56329054
8,"(682, 682)",3,"[2084, 2084]",-715,0.50774324
9,"(844, 844)",3,"[2570, 2570]",-229,0.61074674
10,"(875, 877)",9,"[2663, 2669]",-130,0.971972
11,"(1012, 1012)",3,"[3074, 3074]",275,0.81958044
12,"(1581, 1581)",3,"[4781, 4781]",-239,0.58034605
13,"(1647, 1647)",3,"[4979, 4979]",-41,0.5159675
14,"(1667, 1667)",3,"[5039, 5039]",19,0.55223393
15,"(1681, 1681)",3,"[5081, 5081]",61,0.54671425
16,"(1713, 1713)",3,"[5177, 5177]",157,0.71961254
17,"(1737, 1738)",6,"[5249, 5252]",229,0.8433039000000001
18,"(1927, 1927)",3,"[5819, 5819]",136,0.5396626999999999
19,"(1998, 1998)",3,"[6032, 6032]",349,0.6081679
20,"(2004, 2004)",3,"[6050, 6050]",367,0.74742347
21,"(2064, 2064)",3,"[6230, 6230]",-299,0.8255571
22,"(2409, 2410)",6,"[7265, 7268]",736,0.8950744
23,"(2498, 2498)",3,"[7532, 7532]",1003,0.8646174000000001
24,"(2629, 2629)",3,"[7925, 7925]",-1266,0.8694783000000001
25,"(2639, 2641)",9,"[7955, 7961]",-1230,0.9601656
26,"(3080, 3080)",3,"[9278, 9278]",87,0.6700596
27,"(3288, 3291)",12,"[9902, 9911]",9,0.99255437
28,"(3383, 3383)",3,"[10187, 10187]",259,0.97645026
29,"(3502, 3502)",3,"[10544, 10544]",-99,0.7346895
30,"(3528, 3530)",9,"[10622, 10628]",-15,0.63837767
31,"(3610, 3610)",3,"[10868, 10868]",225,0.5018438000000001
32,"(3940, 3940)",3,"[11858, 11858]",476,0.9377620999999999
33,"(3991, 3991)",3,"[12011, 12011]",629,0.77591026
34,"(4018, 4018)",3,"[12092, 12092]",710,0.53118455
35,"(4158, 4158)",3,"[12512, 12512]",1130,0.8327120000000001
36,"(4169, 4169)",3,"[12545, 12545]",1163,0.98643005
37,"(4171, 4171)",3,"[12551, 12551]",1169,0.5400764
