,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(82, 85)",12,"[284, 293]",29,0.99989235
1,"(130, 131)",6,"[428, 431]",173,0.86808676
2,"(144, 145)",6,"[470, 473]",215,0.74521816
3,"(156, 156)",3,"[506, 506]",251,0.68821836
4,"(203, 203)",3,"[647, 647]",392,0.7116252
5,"(302, 302)",3,"[944, 944]",689,0.7152419
6,"(337, 337)",3,"[1049, 1049]",794,0.5774871
7,"(548, 549)",6,"[1682, 1685]",-1114,0.9664941999999999
8,"(681, 683)",9,"[2081, 2087]",-712,0.96823335
9,"(873, 873)",3,"[2657, 2657]",-142,0.56076926
10,"(875, 875)",3,"[2663, 2663]",-136,0.54387563
11,"(877, 877)",3,"[2669, 2669]",-130,0.8105938
12,"(942, 942)",3,"[2864, 2864]",65,0.5156948
13,"(1081, 1085)",15,"[3281, 3293]",-440,0.9854395
14,"(1198, 1199)",6,"[3632, 3635]",-98,0.8755919
15,"(1210, 1210)",3,"[3668, 3668]",-65,0.56206375
16,"(1307, 1307)",3,"[3959, 3959]",226,0.7480919
17,"(1438, 1438)",3,"[4352, 4352]",619,0.73445356
18,"(1634, 1635)",6,"[4940, 4943]",-77,0.902826
19,"(1695, 1695)",3,"[5123, 5123]",103,0.94802815
20,"(1738, 1738)",3,"[5252, 5252]",232,0.7803396
21,"(1893, 1894)",6,"[5717, 5720]",34,0.6505276999999999
22,"(1926, 1927)",6,"[5816, 5819]",133,0.9731204999999999
23,"(1951, 1951)",3,"[5891, 5891]",208,0.6612456
24,"(2063, 2064)",6,"[6227, 6230]",-299,0.6447331000000001
25,"(2173, 2174)",6,"[6557, 6560]",28,0.598182
26,"(2193, 2193)",3,"[6617, 6617]",88,0.7292799
27,"(2407, 2410)",12,"[7259, 7268]",730,0.9806444
28,"(2472, 2475)",12,"[7454, 7463]",925,0.99767596
29,"(2587, 2587)",3,"[7799, 7799]",1270,0.69032687
30,"(2617, 2618)",6,"[7889, 7892]",-1299,0.87494737
31,"(2639, 2639)",3,"[7955, 7955]",-1236,0.5868965
32,"(2641, 2642)",6,"[7961, 7964]",-1227,0.5659337
33,"(2886, 2887)",6,"[8696, 8699]",-492,0.9011103000000001
34,"(2929, 2931)",9,"[8825, 8831]",-360,0.9716841
35,"(2933, 2933)",3,"[8837, 8837]",-354,0.5865646
36,"(3047, 3048)",6,"[9179, 9182]",-9,0.8845368
37,"(3059, 3059)",3,"[9215, 9215]",24,0.6157108
38,"(3288, 3291)",12,"[9902, 9911]",9,0.99817514
39,"(3306, 3307)",6,"[9956, 9959]",28,0.8422402
40,"(3380, 3380)",3,"[10178, 10178]",250,0.5119232
41,"(3516, 3516)",3,"[10586, 10586]",-57,0.7452251
42,"(3534, 3534)",3,"[10640, 10640]",-3,0.7012898
43,"(3621, 3621)",3,"[10901, 10901]",258,0.5208759
44,"(3684, 3684)",3,"[11090, 11090]",-225,0.51202554
45,"(3765, 3766)",6,"[11333, 11336]",18,0.97971046
46,"(3838, 3838)",3,"[11552, 11552]",170,0.9113860999999999
47,"(3916, 3916)",3,"[11786, 11786]",404,0.6493473000000001
48,"(3939, 3941)",9,"[11855, 11861]",473,0.86323625
49,"(3991, 3991)",3,"[12011, 12011]",629,0.54267186
50,"(4017, 4018)",6,"[12089, 12092]",707,0.8524738000000002
51,"(4048, 4049)",6,"[12182, 12185]",800,0.73872346
52,"(4152, 4152)",3,"[12494, 12494]",1112,0.5704289
53,"(4154, 4154)",3,"[12500, 12500]",1118,0.82364076
54,"(4167, 4169)",9,"[12539, 12545]",1157,0.9730065999999999
55,"(4171, 4172)",6,"[12551, 12554]",1169,0.69794
56,"(4199, 4199)",3,"[12635, 12635]",1253,0.8703969000000001
57,"(4214, 4216)",9,"[12680, 12686]",1298,0.873925
58,"(4292, 4292)",3,"[12914, 12914]",-1165,0.58562315
59,"(4294, 4294)",3,"[12920, 12920]",-1159,0.6143879
60,"(4434, 4434)",3,"[13340, 13340]",-739,0.8014698
61,"(4461, 4461)",3,"[13421, 13421]",-658,0.5124834
62,"(4508, 4508)",3,"[13562, 13562]",-517,0.8794270000000001
63,"(4682, 4684)",9,"[14084, 14090]",5,0.9984980999999999
64,"(4693, 4693)",3,"[14117, 14117]",38,0.6237713
65,"(4796, 4796)",3,"[14426, 14426]",347,0.6062297
66,"(4847, 4847)",3,"[14579, 14579]",500,0.74190575
67,"(4868, 4868)",3,"[14642, 14642]",563,0.53062224
68,"(4964, 4964)",3,"[14930, 14930]",-368,0.58313465
69,"(5198, 5198)",3,"[15632, 15632]",334,0.67686206
70,"(5257, 5258)",6,"[15809, 15812]",511,0.92855835
71,"(5374, 5376)",9,"[16160, 16166]",-391,0.9974732
72,"(5398, 5398)",3,"[16232, 16232]",-325,0.7467481
73,"(5400, 5400)",3,"[16238, 16238]",-319,0.78378564
74,"(5469, 5470)",6,"[16445, 16448]",-109,0.64895594
75,"(5583, 5584)",6,"[16787, 16790]",36,0.9169874
76,"(5612, 5613)",6,"[16874, 16877]",123,0.7602514
77,"(5615, 5615)",3,"[16883, 16883]",-123,0.70143765
78,"(5670, 5670)",3,"[17048, 17048]",42,0.5114135999999999
79,"(5694, 5694)",3,"[17120, 17120]",114,0.8067546999999999
80,"(5772, 5774)",9,"[17354, 17360]",348,0.85449123
