,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(64, 66)",9,"[230, 236]",-19,0.97315514
1,"(82, 84)",9,"[284, 290]",29,0.98863363
2,"(144, 146)",9,"[470, 476]",215,0.84086347
3,"(228, 228)",3,"[722, 722]",467,0.8106548000000001
4,"(274, 274)",3,"[860, 860]",605,0.9705997
5,"(549, 549)",3,"[1685, 1685]",-1114,0.5679116
6,"(632, 632)",3,"[1934, 1934]",-865,0.5524283
7,"(695, 695)",3,"[2123, 2123]",-676,0.74108684
8,"(719, 719)",3,"[2195, 2195]",-604,0.5326556
9,"(770, 770)",3,"[2348, 2348]",-451,0.714384
10,"(875, 875)",3,"[2663, 2663]",-136,0.7720069
11,"(1065, 1065)",3,"[3233, 3233]",434,0.73775387
12,"(1085, 1085)",3,"[3293, 3293]",-440,0.8403655000000001
13,"(1113, 1113)",3,"[3377, 3377]",-356,0.9394952
14,"(1130, 1130)",3,"[3428, 3428]",-305,0.51192546
15,"(1154, 1154)",3,"[3500, 3500]",-233,0.5068087
16,"(1210, 1210)",3,"[3668, 3668]",-65,0.6081247
17,"(1397, 1398)",6,"[4229, 4232]",496,0.6000814999999999
18,"(1409, 1409)",3,"[4265, 4265]",532,0.7920599
19,"(1509, 1509)",3,"[4565, 4565]",-455,0.50650984
20,"(1630, 1630)",3,"[4928, 4928]",-92,0.9509988000000001
21,"(1671, 1672)",6,"[5051, 5054]",31,0.93093014
22,"(1683, 1683)",3,"[5087, 5087]",67,0.7011329000000001
23,"(1835, 1835)",3,"[5543, 5543]",13,0.9848471
24,"(1837, 1837)",3,"[5549, 5549]",19,0.8886400999999999
25,"(1846, 1846)",3,"[5576, 5576]",-25,0.8597398999999999
26,"(1910, 1910)",3,"[5768, 5768]",85,0.5655009
27,"(2004, 2004)",3,"[6050, 6050]",367,0.7990552
28,"(2033, 2033)",3,"[6137, 6137]",-392,0.5673718000000001
29,"(2062, 2062)",3,"[6224, 6224]",-305,0.95469904
30,"(2064, 2064)",3,"[6230, 6230]",-299,0.85141844
31,"(2192, 2193)",6,"[6614, 6617]",85,0.7534900999999999
32,"(2357, 2357)",3,"[7109, 7109]",580,0.79423475
33,"(2359, 2359)",3,"[7115, 7115]",586,0.65882146
34,"(2559, 2559)",3,"[7715, 7715]",1186,0.94326186
35,"(2617, 2618)",6,"[7889, 7892]",-1299,0.96553403
36,"(2641, 2641)",3,"[7961, 7961]",-1230,0.5628129
37,"(2702, 2702)",3,"[8144, 8144]",-1047,0.8985035
38,"(2737, 2737)",3,"[8249, 8249]",-942,0.56997854
39,"(2886, 2886)",3,"[8696, 8696]",-495,0.5241432
40,"(2949, 2949)",3,"[8885, 8885]",-306,0.8186975999999999
41,"(2951, 2951)",3,"[8891, 8891]",-300,0.9001626
42,"(3004, 3004)",3,"[9050, 9050]",-141,0.56571275
43,"(3056, 3058)",9,"[9206, 9212]",15,0.9541613000000001
44,"(3080, 3080)",3,"[9278, 9278]",87,0.92715526
45,"(3137, 3138)",6,"[9449, 9452]",258,0.6673658
46,"(3288, 3291)",12,"[9902, 9911]",9,0.9896464
47,"(3343, 3343)",3,"[10067, 10067]",139,0.5535467
48,"(3383, 3383)",3,"[10187, 10187]",259,0.61898965
49,"(3459, 3459)",3,"[10415, 10415]",-228,0.6069825
50,"(3492, 3492)",3,"[10514, 10514]",-129,0.7386619000000001
