,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 10)",12,"[59, 68]",-187,0.92924833
1,"(81, 85)",15,"[281, 293]",26,0.9945821
2,"(387, 388)",6,"[1199, 1202]",944,0.730927
3,"(681, 683)",9,"[2081, 2087]",-712,0.8212768
4,"(873, 878)",18,"[2657, 2672]",-127,0.9875321
5,"(1083, 1083)",3,"[3287, 3287]",-446,0.62242335
6,"(1694, 1695)",6,"[5120, 5123]",100,0.7333622
7,"(1818, 1818)",3,"[5492, 5492]",-38,0.70164996
8,"(1873, 1873)",3,"[5657, 5657]",20,0.79777056
9,"(1926, 1926)",3,"[5816, 5816]",133,0.8595531
10,"(2410, 2410)",3,"[7268, 7268]",739,0.9145268
11,"(2460, 2460)",3,"[7418, 7418]",889,0.5633642
12,"(2471, 2475)",15,"[7451, 7463]",922,0.9407705
13,"(2586, 2586)",3,"[7796, 7796]",1267,0.7027696999999999
14,"(2588, 2588)",3,"[7802, 7802]",1273,0.5259516
15,"(2686, 2686)",3,"[8096, 8096]",-1095,0.63833386
16,"(2849, 2850)",6,"[8585, 8588]",-603,0.8414134
17,"(2884, 2884)",3,"[8690, 8690]",-501,0.7201003
18,"(2886, 2886)",3,"[8696, 8696]",-495,0.89994234
19,"(2930, 2932)",9,"[8828, 8834]",-357,0.75766635
20,"(3044, 3044)",3,"[9170, 9170]",-21,0.6147355999999999
21,"(3047, 3047)",3,"[9179, 9179]",-12,0.54578185
22,"(3288, 3292)",15,"[9902, 9914]",9,0.9926018
23,"(3367, 3367)",3,"[10139, 10139]",211,0.5302579000000001
24,"(3454, 3454)",3,"[10400, 10400]",-243,0.5047114
25,"(3764, 3764)",3,"[11330, 11330]",15,0.5825276999999999
26,"(3804, 3804)",3,"[11450, 11450]",68,0.579346
27,"(3938, 3941)",12,"[11852, 11861]",470,0.95749086
28,"(3968, 3968)",3,"[11942, 11942]",560,0.61701083
29,"(3989, 3989)",3,"[12005, 12005]",623,0.8572333000000001
30,"(4168, 4171)",12,"[12542, 12551]",1160,0.9700854999999999
31,"(4316, 4316)",3,"[12986, 12986]",-1093,0.54312146
32,"(4461, 4461)",3,"[13421, 13421]",-658,0.6983828000000001
33,"(4681, 4683)",9,"[14081, 14087]",2,0.98371315
34,"(4714, 4714)",3,"[14180, 14180]",101,0.7819986
35,"(4869, 4869)",3,"[14645, 14645]",566,0.7604228
36,"(5093, 5093)",3,"[15317, 15317]",19,0.6016285
37,"(5374, 5378)",15,"[16160, 16172]",-385,0.99076134
38,"(5415, 5415)",3,"[16283, 16283]",-274,0.57371765
39,"(5518, 5518)",3,"[16592, 16592]",35,0.63530946
40,"(5694, 5694)",3,"[17120, 17120]",114,0.8491999
41,"(5730, 5730)",3,"[17228, 17228]",222,0.67054105
42,"(5732, 5732)",3,"[17234, 17234]",228,0.53112614
43,"(5773, 5773)",3,"[17357, 17357]",351,0.72471327
44,"(5818, 5819)",6,"[17492, 17495]",486,0.8711351
45,"(5878, 5880)",9,"[17672, 17678]",666,0.8413305
46,"(5882, 5883)",6,"[17684, 17687]",678,0.7652283000000001
47,"(6248, 6248)",3,"[18782, 18782]",127,0.5916471
48,"(6250, 6250)",3,"[18788, 18788]",133,0.6041426999999999
49,"(6410, 6414)",15,"[19268, 19280]",-340,0.8338667
50,"(6574, 6574)",3,"[19760, 19760]",-36,0.6210446999999999
51,"(6911, 6916)",18,"[20771, 20786]",-29,0.9914555
52,"(7029, 7029)",3,"[21125, 21125]",-274,0.7055264
53,"(7047, 7047)",3,"[21179, 21179]",-220,0.70095456
54,"(7137, 7137)",3,"[21449, 21449]",50,0.6189109
55,"(7168, 7169)",6,"[21542, 21545]",143,0.60689074
56,"(7194, 7195)",6,"[21620, 21623]",221,0.82755077
57,"(7408, 7408)",3,"[22262, 22262]",-86,0.8146279000000001
58,"(7449, 7449)",3,"[22385, 22385]",37,0.6882520999999999
59,"(7501, 7504)",12,"[22541, 22550]",193,0.976066
60,"(7509, 7509)",3,"[22565, 22565]",217,0.8099031999999999
61,"(8555, 8561)",21,"[25703, 25721]",2,0.99076957
62,"(8596, 8596)",3,"[25826, 25826]",63,0.5156485
63,"(8833, 8833)",3,"[26537, 26537]",262,0.5126807
64,"(8856, 8856)",3,"[26606, 26606]",331,0.6931706
65,"(8974, 8974)",3,"[26960, 26960]",-267,0.5466243000000001
66,"(9075, 9075)",3,"[27263, 27263]",36,0.9249006999999999
67,"(9134, 9134)",3,"[27440, 27440]",213,0.88533133
68,"(9455, 9455)",3,"[28403, 28403]",196,0.5757066999999999
69,"(9645, 9645)",3,"[28973, 28973]",-222,0.62481934
70,"(9734, 9735)",6,"[29240, 29243]",45,0.7447139
71,"(9740, 9740)",3,"[29258, 29258]",63,0.9402568000000001
72,"(9761, 9761)",3,"[29321, 29321]",126,0.864798
73,"(9820, 9826)",21,"[29498, 29516]",303,0.99316746
74,"(9864, 9866)",9,"[29630, 29636]",435,0.9249441999999999
75,"(10022, 10022)",3,"[30104, 30104]",-695,0.5141577
76,"(10059, 10063)",15,"[30215, 30227]",-572,0.9754811999999999
77,"(10270, 10273)",12,"[30848, 30857]",49,0.94600785
78,"(10342, 10345)",12,"[31064, 31073]",265,0.89335585
79,"(11163, 11163)",3,"[33527, 33527]",-511,0.7183993000000001
80,"(11463, 11463)",3,"[34427, 34427]",-268,0.5655142
81,"(11529, 11529)",3,"[34625, 34625]",-70,0.6037617
82,"(11694, 11694)",3,"[35120, 35120]",-257,0.5212782
83,"(11930, 11930)",3,"[35828, 35828]",-443,0.77996993
84,"(12008, 12008)",3,"[36062, 36062]",-209,0.64087635
85,"(12185, 12188)",12,"[36593, 36602]",322,0.9811757
86,"(12252, 12253)",6,"[36794, 36797]",523,0.7983098000000001
