,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(64, 66)",9,"[230, 236]",-19,0.9858796999999999
1,"(82, 85)",12,"[284, 293]",29,0.9900766
2,"(144, 146)",9,"[470, 476]",215,0.90878874
3,"(228, 228)",3,"[722, 722]",467,0.81376207
4,"(274, 274)",3,"[860, 860]",605,0.9274133
5,"(632, 632)",3,"[1934, 1934]",-865,0.81865513
6,"(695, 695)",3,"[2123, 2123]",-676,0.900768
7,"(770, 770)",3,"[2348, 2348]",-451,0.5864967
8,"(788, 788)",3,"[2402, 2402]",-397,0.6161502
9,"(875, 875)",3,"[2663, 2663]",-136,0.88866645
10,"(1085, 1085)",3,"[3293, 3293]",-440,0.66496027
11,"(1113, 1113)",3,"[3377, 3377]",-356,0.8452634
12,"(1210, 1210)",3,"[3668, 3668]",-65,0.8212443000000001
13,"(1397, 1398)",6,"[4229, 4232]",496,0.8207368
14,"(1630, 1630)",3,"[4928, 4928]",-92,0.89624524
15,"(1671, 1671)",3,"[5051, 5051]",31,0.8579788
16,"(1673, 1673)",3,"[5057, 5057]",37,0.57184255
17,"(1814, 1814)",3,"[5480, 5480]",-50,0.63905585
18,"(1835, 1835)",3,"[5543, 5543]",13,0.98476046
19,"(1837, 1837)",3,"[5549, 5549]",19,0.6963292
20,"(1846, 1846)",3,"[5576, 5576]",-25,0.761245
21,"(2004, 2004)",3,"[6050, 6050]",367,0.7610163000000001
22,"(2062, 2062)",3,"[6224, 6224]",-305,0.87964493
23,"(2064, 2064)",3,"[6230, 6230]",-299,0.81606334
24,"(2290, 2291)",6,"[6908, 6911]",379,0.61823815
25,"(2559, 2559)",3,"[7715, 7715]",1186,0.9422149999999999
26,"(2617, 2617)",3,"[7889, 7889]",-1302,0.9022943000000001
27,"(2641, 2641)",3,"[7961, 7961]",-1230,0.6135107
28,"(2702, 2702)",3,"[8144, 8144]",-1047,0.604154
29,"(2737, 2737)",3,"[8249, 8249]",-942,0.61843747
30,"(2949, 2949)",3,"[8885, 8885]",-306,0.73715395
31,"(2951, 2951)",3,"[8891, 8891]",-300,0.8544831
32,"(3056, 3056)",3,"[9206, 9206]",15,0.5672786
33,"(3058, 3058)",3,"[9212, 9212]",21,0.8532296999999999
34,"(3080, 3080)",3,"[9278, 9278]",87,0.93932414
35,"(3288, 3291)",12,"[9902, 9911]",9,0.9898259
36,"(3383, 3383)",3,"[10187, 10187]",259,0.6021578000000001
37,"(3459, 3459)",3,"[10415, 10415]",-228,0.7202536
38,"(3492, 3492)",3,"[10514, 10514]",-129,0.5938182
39,"(3502, 3504)",9,"[10544, 10550]",-93,0.9416075999999999
40,"(3526, 3528)",9,"[10616, 10622]",-21,0.95713055
41,"(3592, 3592)",3,"[10814, 10814]",171,0.59422225
42,"(4050, 4050)",3,"[12188, 12188]",806,0.5707555000000001
43,"(4074, 4074)",3,"[12260, 12260]",878,0.7263076999999999
44,"(4315, 4316)",6,"[12983, 12986]",-1093,0.86915225
45,"(4437, 4437)",3,"[13349, 13349]",-730,0.5102911
46,"(4473, 4473)",3,"[13457, 13457]",-622,0.9621261000000001
47,"(4549, 4550)",6,"[13685, 13688]",-391,0.6942476
48,"(4686, 4686)",3,"[14096, 14096]",17,0.81300026
49,"(4694, 4695)",6,"[14120, 14123]",41,0.97013265
50,"(4702, 4702)",3,"[14144, 14144]",65,0.50714564
51,"(4746, 4746)",3,"[14276, 14276]",197,0.7526989000000001
52,"(4976, 4976)",3,"[14966, 14966]",-332,0.90471894
53,"(4978, 4978)",3,"[14972, 14972]",-326,0.5323045
54,"(5092, 5094)",9,"[15314, 15320]",16,0.99185854
55,"(5146, 5146)",3,"[15476, 15476]",178,0.7705143
56,"(5309, 5310)",6,"[15965, 15968]",-589,0.98216474
