,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(7, 8)",6,"[59, 62]",-193,0.98633456
1,"(82, 85)",12,"[284, 293]",29,0.99999106
2,"(129, 131)",9,"[425, 431]",170,0.9061055
3,"(144, 145)",6,"[470, 473]",215,0.8178592
4,"(203, 203)",3,"[647, 647]",392,0.8586306
5,"(258, 258)",3,"[812, 812]",557,0.6386056
6,"(302, 302)",3,"[944, 944]",689,0.89818937
7,"(337, 337)",3,"[1049, 1049]",794,0.5331092
8,"(430, 431)",6,"[1328, 1331]",1073,0.82536215
9,"(509, 509)",3,"[1565, 1565]",-1234,0.5046361
10,"(548, 549)",6,"[1682, 1685]",-1114,0.9828439
11,"(681, 682)",6,"[2081, 2084]",-715,0.98240685
12,"(757, 757)",3,"[2309, 2309]",-490,0.5015565
13,"(844, 844)",3,"[2570, 2570]",-229,0.64871055
14,"(873, 875)",9,"[2657, 2663]",-136,0.81203055
15,"(928, 928)",3,"[2822, 2822]",23,0.8792671000000001
16,"(942, 942)",3,"[2864, 2864]",65,0.77798504
17,"(1014, 1016)",9,"[3080, 3086]",281,0.95304495
18,"(1081, 1084)",12,"[3281, 3290]",-443,0.9902732
19,"(1198, 1198)",3,"[3632, 3632]",-101,0.70692843
20,"(1210, 1210)",3,"[3668, 3668]",-65,0.9306926
21,"(1307, 1307)",3,"[3959, 3959]",226,0.9825449
22,"(1310, 1310)",3,"[3968, 3968]",235,0.70622176
23,"(1403, 1403)",3,"[4247, 4247]",514,0.61085856
24,"(1437, 1438)",6,"[4349, 4352]",616,0.9215305
25,"(1449, 1449)",3,"[4385, 4385]",-635,0.697281
26,"(1581, 1582)",6,"[4781, 4784]",-236,0.5749595999999999
27,"(1634, 1635)",6,"[4940, 4943]",-77,0.91220677
28,"(1695, 1695)",3,"[5123, 5123]",103,0.8159193
29,"(1707, 1707)",3,"[5159, 5159]",139,0.6364486
30,"(1714, 1714)",3,"[5180, 5180]",160,0.52856916
31,"(1738, 1738)",3,"[5252, 5252]",232,0.9858326
32,"(1844, 1844)",3,"[5570, 5570]",-31,0.5239775
33,"(1871, 1871)",3,"[5651, 5651]",14,0.508367
34,"(1873, 1873)",3,"[5657, 5657]",20,0.62493473
35,"(1925, 1927)",9,"[5813, 5819]",130,0.96613777
36,"(2064, 2064)",3,"[6230, 6230]",-299,0.81350183
37,"(2080, 2081)",6,"[6278, 6281]",-248,0.8866605
38,"(2117, 2117)",3,"[6389, 6389]",-140,0.5546587
39,"(2140, 2140)",3,"[6458, 6458]",-71,0.5658265
40,"(2193, 2194)",6,"[6617, 6620]",88,0.87083066
41,"(2406, 2410)",15,"[7256, 7268]",727,0.94456613
42,"(2472, 2475)",12,"[7454, 7463]",925,0.9986651
43,"(2587, 2587)",3,"[7799, 7799]",1270,0.57312536
44,"(2617, 2617)",3,"[7889, 7889]",-1302,0.7617975
45,"(2639, 2641)",9,"[7955, 7961]",-1230,0.8229455
46,"(2852, 2852)",3,"[8594, 8594]",-597,0.5002116
47,"(2886, 2886)",3,"[8696, 8696]",-495,0.5497626999999999
48,"(2904, 2904)",3,"[8750, 8750]",-441,0.5294273
49,"(2929, 2931)",9,"[8825, 8831]",-360,0.9920535
50,"(2933, 2933)",3,"[8837, 8837]",-354,0.5947680999999999
51,"(3047, 3049)",9,"[9179, 9185]",-6,0.9183288000000001
52,"(3058, 3059)",6,"[9212, 9215]",21,0.8199017
53,"(3288, 3291)",12,"[9902, 9911]",9,0.99982184
54,"(3306, 3307)",6,"[9956, 9959]",28,0.7540036999999999
55,"(3367, 3367)",3,"[10139, 10139]",211,0.6060893
56,"(3492, 3493)",6,"[10514, 10517]",-126,0.8140733
57,"(3516, 3516)",3,"[10586, 10586]",-57,0.94542503
58,"(3763, 3763)",3,"[11327, 11327]",12,0.81758016
59,"(3765, 3766)",6,"[11333, 11336]",18,0.99411994
60,"(3855, 3855)",3,"[11603, 11603]",221,0.60461557
61,"(3939, 3941)",9,"[11855, 11861]",473,0.9440718000000001
62,"(3943, 3943)",3,"[11867, 11867]",485,0.84440744
63,"(3991, 3991)",3,"[12011, 12011]",629,0.9774564
64,"(4017, 4018)",6,"[12089, 12092]",707,0.9474315000000001
65,"(4048, 4050)",9,"[12182, 12188]",800,0.9867423000000001
66,"(4127, 4127)",3,"[12419, 12419]",1037,0.5032406
67,"(4152, 4152)",3,"[12494, 12494]",1112,0.78490496
68,"(4167, 4167)",3,"[12539, 12539]",1157,0.7523283000000001
69,"(4169, 4169)",3,"[12545, 12545]",1163,0.72321784
70,"(4171, 4172)",6,"[12551, 12554]",1169,0.6241879
71,"(4199, 4199)",3,"[12635, 12635]",1253,0.5260806
72,"(4214, 4214)",3,"[12680, 12680]",1298,0.792604
73,"(4216, 4216)",3,"[12686, 12686]",1304,0.86105424
74,"(4292, 4292)",3,"[12914, 12914]",-1165,0.7012227
75,"(4294, 4294)",3,"[12920, 12920]",-1159,0.6557675999999999
76,"(4404, 4404)",3,"[13250, 13250]",-829,0.821965
77,"(4433, 4434)",6,"[13337, 13340]",-739,0.99414426
78,"(4508, 4508)",3,"[13562, 13562]",-517,0.89651924
79,"(4540, 4540)",3,"[13658, 13658]",-421,0.6197012
80,"(4682, 4683)",6,"[14084, 14087]",5,0.99488175
81,"(4693, 4695)",9,"[14117, 14123]",38,0.88894916
82,"(4795, 4798)",12,"[14423, 14432]",344,0.94104457
83,"(4847, 4847)",3,"[14579, 14579]",500,0.9574657
84,"(4935, 4935)",3,"[14843, 14843]",-455,0.6972107
85,"(4964, 4964)",3,"[14930, 14930]",-368,0.81010646
86,"(5024, 5024)",3,"[15110, 15110]",-188,0.61650616
87,"(5113, 5113)",3,"[15377, 15377]",79,0.8838193000000001
88,"(5116, 5116)",3,"[15386, 15386]",88,0.88283557
89,"(5198, 5198)",3,"[15632, 15632]",334,0.88335466
90,"(5257, 5258)",6,"[15809, 15812]",511,0.90777403
91,"(5308, 5308)",3,"[15962, 15962]",-595,0.61525446
92,"(5330, 5330)",3,"[16028, 16028]",-529,0.5581931
93,"(5374, 5377)",12,"[16160, 16169]",-388,0.9996212999999999
94,"(5400, 5400)",3,"[16238, 16238]",-319,0.91617256
95,"(5417, 5417)",3,"[16289, 16289]",-268,0.5612179
96,"(5471, 5471)",3,"[16451, 16451]",-106,0.66663796
97,"(5517, 5517)",3,"[16589, 16589]",32,0.9122698
98,"(5583, 5583)",3,"[16787, 16787]",36,0.80975544
99,"(5612, 5614)",9,"[16874, 16880]",123,0.87689084
100,"(5655, 5655)",3,"[17003, 17003]",-3,0.9392499
101,"(5694, 5694)",3,"[17120, 17120]",114,0.9566243000000001
102,"(5773, 5773)",3,"[17357, 17357]",351,0.9314099
103,"(5788, 5788)",3,"[17402, 17402]",396,0.8057675
104,"(5790, 5790)",3,"[17408, 17408]",402,0.50632256
105,"(5817, 5817)",3,"[17489, 17489]",483,0.6925760999999999
106,"(5819, 5821)",9,"[17495, 17501]",489,0.9396701
107,"(5823, 5823)",3,"[17507, 17507]",501,0.9760978000000001
108,"(5877, 5877)",3,"[17669, 17669]",663,0.6412382
109,"(5884, 5884)",3,"[17690, 17690]",684,0.8819365
110,"(6019, 6020)",6,"[18095, 18098]",-557,0.9265764000000001
111,"(6040, 6040)",3,"[18158, 18158]",-497,0.510504
112,"(6048, 6048)",3,"[18182, 18182]",-473,0.76125324
113,"(6248, 6248)",3,"[18782, 18782]",127,0.9002667
114,"(6250, 6251)",6,"[18788, 18791]",133,0.75688213
115,"(6285, 6285)",3,"[18893, 18893]",238,0.51095676
116,"(6303, 6303)",3,"[18947, 18947]",292,0.56451803
117,"(6345, 6345)",3,"[19073, 19073]",418,0.59531873
118,"(6385, 6385)",3,"[19193, 19193]",-427,0.5506658
119,"(6411, 6414)",12,"[19271, 19280]",-340,0.9057428
120,"(6449, 6449)",3,"[19385, 19385]",-235,0.50459194
121,"(6532, 6533)",6,"[19634, 19637]",14,0.89611703
122,"(6574, 6574)",3,"[19760, 19760]",-36,0.7499685
123,"(6586, 6587)",6,"[19796, 19799]",0,0.9947370999999999
124,"(6705, 6706)",6,"[20153, 20156]",-77,0.7707581
125,"(6747, 6747)",3,"[20279, 20279]",46,0.6058689
126,"(6838, 6838)",3,"[20552, 20552]",-263,0.6797395
127,"(6911, 6912)",6,"[20771, 20774]",-41,0.98975426
128,"(6914, 6914)",3,"[20780, 20780]",-35,0.9261154
129,"(6916, 6916)",3,"[20786, 20786]",-29,0.9573377000000001
130,"(6992, 6992)",3,"[21014, 21014]",199,0.6581419
131,"(7028, 7029)",6,"[21122, 21125]",-274,0.9908789000000001
132,"(7031, 7031)",3,"[21131, 21131]",-268,0.9810677999999999
133,"(7047, 7049)",9,"[21179, 21185]",-214,0.90172267
