,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(8, 9)",6,"[62, 65]",-190,0.83838403
1,"(27, 27)",3,"[119, 119]",-136,0.5726201999999999
2,"(65, 65)",3,"[233, 233]",-22,0.65397674
3,"(82, 85)",12,"[284, 293]",29,0.9748286
4,"(133, 133)",3,"[437, 437]",182,0.7974481
5,"(145, 146)",6,"[473, 476]",218,0.9080128000000001
6,"(203, 203)",3,"[647, 647]",392,0.8856850000000001
7,"(682, 682)",3,"[2084, 2084]",-715,0.72754484
8,"(875, 877)",9,"[2663, 2669]",-130,0.9150372999999999
9,"(1085, 1085)",3,"[3293, 3293]",-440,0.5645321
10,"(1198, 1198)",3,"[3632, 3632]",-101,0.6664085999999999
11,"(1681, 1681)",3,"[5081, 5081]",61,0.50968814
12,"(1737, 1738)",6,"[5249, 5252]",229,0.8900174000000001
13,"(1912, 1912)",3,"[5774, 5774]",91,0.625368
14,"(2064, 2064)",3,"[6230, 6230]",-299,0.7426408
15,"(2409, 2410)",6,"[7265, 7268]",736,0.5279284000000001
16,"(2472, 2473)",6,"[7454, 7457]",925,0.9029775
17,"(2629, 2629)",3,"[7925, 7925]",-1266,0.6169321
18,"(2639, 2641)",9,"[7955, 7961]",-1230,0.9359668
19,"(2885, 2886)",6,"[8693, 8696]",-495,0.893073
20,"(2930, 2930)",3,"[8828, 8828]",-363,0.51018155
21,"(3046, 3046)",3,"[9176, 9176]",-15,0.56511754
22,"(3288, 3292)",15,"[9902, 9914]",9,0.96849155
23,"(3383, 3383)",3,"[10187, 10187]",259,0.8717056999999999
24,"(3529, 3529)",3,"[10625, 10625]",-18,0.69556355
25,"(3532, 3533)",6,"[10634, 10637]",-6,0.75315917
26,"(3967, 3967)",3,"[11939, 11939]",557,0.5670864999999999
27,"(3991, 3991)",3,"[12011, 12011]",629,0.6614201
28,"(4169, 4170)",6,"[12545, 12548]",1163,0.92265517
29,"(4215, 4215)",3,"[12683, 12683]",1301,0.6654298000000001
30,"(4682, 4682)",3,"[14084, 14084]",5,0.7532759
31,"(4700, 4700)",3,"[14138, 14138]",59,0.69001144
32,"(4702, 4702)",3,"[14144, 14144]",65,0.7072219
33,"(4746, 4746)",3,"[14276, 14276]",197,0.65463537
34,"(5092, 5094)",9,"[15314, 15320]",16,0.9674809000000001
35,"(5374, 5376)",9,"[16160, 16166]",-391,0.97368604
36,"(5400, 5400)",3,"[16238, 16238]",-319,0.64453644
37,"(5489, 5489)",3,"[16505, 16505]",-52,0.5395501
38,"(5498, 5498)",3,"[16532, 16532]",-25,0.8938501
39,"(5517, 5517)",3,"[16589, 16589]",32,0.8670341999999999
40,"(5745, 5745)",3,"[17273, 17273]",267,0.90091336
41,"(5812, 5812)",3,"[17474, 17474]",468,0.520437
42,"(5818, 5821)",12,"[17492, 17501]",486,0.94864523
43,"(6408, 6409)",6,"[19262, 19265]",-355,0.92751974
44,"(6411, 6412)",6,"[19271, 19274]",-346,0.73470837
45,"(6576, 6576)",3,"[19766, 19766]",-30,0.5482551
46,"(6838, 6838)",3,"[20552, 20552]",-263,0.5931987
47,"(6911, 6914)",12,"[20771, 20780]",-35,0.9536523000000001
48,"(7030, 7031)",6,"[21128, 21131]",-268,0.7856084
49,"(7078, 7078)",3,"[21272, 21272]",-127,0.78323
50,"(7193, 7193)",3,"[21617, 21617]",218,0.86497337
51,"(7461, 7461)",3,"[22421, 22421]",73,0.6487531999999999
52,"(7501, 7505)",15,"[22541, 22553]",193,0.9438443000000001
53,"(7679, 7679)",3,"[23075, 23075]",727,0.59634817
54,"(8558, 8560)",9,"[25712, 25718]",11,0.94919807
