,index_range,frame_len,nt_ref,dist_CDS,prediction
0,"(8, 9)",6,"[62, 65]",-190,0.96297026
1,"(27, 27)",3,"[119, 119]",-136,0.65595794
2,"(63, 66)",12,"[227, 236]",-19,0.9402043999999999
3,"(82, 85)",12,"[284, 293]",29,0.9870902
4,"(133, 134)",6,"[437, 440]",182,0.6881404999999999
5,"(145, 146)",6,"[473, 476]",218,0.93327415
6,"(203, 203)",3,"[647, 647]",392,0.81232053
7,"(632, 632)",3,"[1934, 1934]",-865,0.50410914
8,"(875, 876)",6,"[2663, 2666]",-133,0.95913726
9,"(887, 887)",3,"[2699, 2699]",-100,0.5923510999999999
10,"(1083, 1083)",3,"[3287, 3287]",-446,0.68299985
11,"(1085, 1085)",3,"[3293, 3293]",-440,0.9214163000000001
12,"(1198, 1198)",3,"[3632, 3632]",-101,0.76689225
13,"(1289, 1289)",3,"[3905, 3905]",172,0.5796562
14,"(1671, 1671)",3,"[5051, 5051]",31,0.6657357
15,"(1673, 1673)",3,"[5057, 5057]",37,0.6008256999999999
16,"(1835, 1835)",3,"[5543, 5543]",13,0.7497048000000001
17,"(1912, 1912)",3,"[5774, 5774]",91,0.6995547
18,"(1998, 1998)",3,"[6032, 6032]",349,0.66586995
19,"(2004, 2004)",3,"[6050, 6050]",367,0.93082345
20,"(2062, 2062)",3,"[6224, 6224]",-305,0.6381591
21,"(2064, 2064)",3,"[6230, 6230]",-299,0.9354508
22,"(2408, 2408)",3,"[7262, 7262]",733,0.5721268
23,"(2410, 2410)",3,"[7268, 7268]",739,0.6163239
24,"(2472, 2472)",3,"[7454, 7454]",925,0.58420724
25,"(2496, 2496)",3,"[7526, 7526]",997,0.57885337
26,"(2639, 2641)",9,"[7955, 7961]",-1230,0.8782684000000001
27,"(2744, 2744)",3,"[8270, 8270]",-921,0.8279511
28,"(2776, 2776)",3,"[8366, 8366]",-825,0.5463471
29,"(3139, 3139)",3,"[9455, 9455]",264,0.55495316
30,"(3288, 3291)",12,"[9902, 9911]",9,0.98679775
31,"(3383, 3383)",3,"[10187, 10187]",259,0.88914603
32,"(3459, 3459)",3,"[10415, 10415]",-228,0.56723213
33,"(3492, 3492)",3,"[10514, 10514]",-129,0.6912099
34,"(3502, 3502)",3,"[10544, 10544]",-99,0.9681854999999999
35,"(3532, 3534)",9,"[10634, 10640]",-3,0.8027101
36,"(3763, 3763)",3,"[11327, 11327]",12,0.81324536
37,"(3941, 3941)",3,"[11861, 11861]",479,0.5204661
38,"(3955, 3955)",3,"[11903, 11903]",521,0.50287974
39,"(3991, 3991)",3,"[12011, 12011]",629,0.8377662
40,"(4048, 4048)",3,"[12182, 12182]",800,0.69480884
41,"(4169, 4170)",6,"[12545, 12548]",1163,0.8531639999999999
42,"(4216, 4216)",3,"[12686, 12686]",1304,0.5830503
43,"(4682, 4682)",3,"[14084, 14084]",5,0.86511254
44,"(4684, 4684)",3,"[14090, 14090]",11,0.89882374
45,"(4694, 4694)",3,"[14120, 14120]",41,0.65360534
46,"(4700, 4702)",9,"[14138, 14144]",59,0.7677102
47,"(4712, 4712)",3,"[14174, 14174]",95,0.68199915
48,"(4721, 4721)",3,"[14201, 14201]",122,0.5079545
49,"(4746, 4746)",3,"[14276, 14276]",197,0.8566642
50,"(5092, 5094)",9,"[15314, 15320]",16,0.98349196
51,"(5309, 5309)",3,"[15965, 15965]",-592,0.5370946999999999
52,"(5374, 5376)",9,"[16160, 16166]",-391,0.977607
53,"(5400, 5400)",3,"[16238, 16238]",-319,0.50061095
